Wavecontrol MonitEM data
Date: 04/23/2024 16:57:04
MonitEM Serial: 13MT0312
Probe serial: 13WP040356
Frecuencies: 100kHz-8GHz
Units: V/m
Date,Time,Value,GPGGA,gps_time,lat,N/S,lon,E/O,fix,number_satellites,diution,height,M,geoid_height,M,,*CRC,GPGSA,A,3D_fix,PRN,PRN,PRN,PRN,PRN,PRN,PRN,PRN,PRN,PRN,PRN,PRN,PDOP,HDOP,VDOP*CRC
2024/04/23,16:17:12,8.57,$GPGGA,,,,,,0,,,,,,,,*66,$GPGSA,A,1,,,,,,,,,,,,,,,*1E
2024/04/23,16:17:13,9.21,$GPGGA,,,,,,0,,,,,,,,*66,$GPGSA,A,1,,,,,,,,,,,,,,,*1E
2024/04/23,16:17:13,9.22,$GPGGA,191707.8,,,,,0,,,,,,,,*79,$GPGSA,A,1,,,,,,,,,,,,,,,*1E
2024/04/23,16:17:14,9.23,$GPGGA,191709.1,2046.385050,S,04132.245996,W,1,07,1.2,265.9,M,-5.0,M,,*4B,$GPGSA,A,3,05,07,09,14,17,20,22,,,,,,2.3,1.2,2.0*38
2024/04/23,16:17:15,9.20,$GPGGA,191716.6,2046.387108,S,04132.245178,W,1,08,1.1,268.0,M,-5.0,M,,*4C,$GPGSA,A,3,05,07,09,14,17,20,22,30,,,,,2.2,1.1,1.9*33
2024/04/23,16:17:16,9.20,$GPGGA,191717.7,2046.387343,S,04132.244818,W,1,08,1.1,267.8,M,-5.0,M,,*48,$GPGSA,A,3,05,07,09,14,17,20,22,30,,,,,2.2,1.1,1.9*33
2024/04/23,16:17:17,9.18,$GPGGA,191718.6,2046.387301,S,04132.245547,W,1,08,1.1,266.9,M,-5.0,M,,*46,$GPGSA,A,3,05,07,09,14,17,20,22,30,,,,,2.2,1.1,1.9*33
2024/04/23,16:17:18,9.20,$GPGGA,191719.6,2046.388638,S,04132.244492,W,1,08,1.1,267.6,M,-5.0,M,,*41,$GPGSA,A,3,05,07,09,14,17,20,22,30,,,,,2.2,1.1,1.9*33
2024/04/23,16:17:19,9.18,$GPGGA,191720.0,2046.390111,S,04132.241742,W,1,08,1.0,262.9,M,-5.0,M,,*48,$GPGSA,A,3,05,07,09,14,17,20,22,30,,,,,2.2,1.0,1.9*32
2024/04/23,16:17:19,9.21,$GPGGA,191721.0,2046.389243,S,04132.242453,W,1,07,1.0,263.8,M,-5.0,M,,*4A,$GPGSA,A,3,05,07,09,14,17,20,22,,,,,,2.2,1.0,1.9*31
2024/04/23,16:17:20,9.19,$GPGGA,191722.0,2046.388550,S,04132.243023,W,1,07,1.0,263.1,M,-5.0,M,,*46,$GPGSA,A,3,05,07,09,14,17,20,22,,,,,,2.2,1.0,1.9*31
2024/04/23,16:17:21,9.18,$GPGGA,191723.0,2046.388428,S,04132.243108,W,1,07,1.0,263.2,M,-5.0,M,,*42,$GPGSA,A,3,05,07,09,14,17,20,22,,,,,,2.2,1.0,1.9*31
2024/04/23,16:17:22,9.18,$GPGGA,191724.0,2046.388299,S,04132.243289,W,1,07,1.0,263.0,M,-5.0,M,,*41,$GPGSA,A,3,05,07,09,14,17,20,22,,,,,,2.2,1.0,1.9*31
2024/04/23,16:17:23,9.18,$GPGGA,191725.0,2046.388113,S,04132.243429,W,1,07,1.0,262.7,M,-5.0,M,,*4B,$GPGSA,A,3,05,07,09,14,17,20,22,,,,,,2.2,1.0,1.9*31
2024/04/23,16:17:24,9.20,$GPGGA,191726.0,2046.388009,S,04132.243558,W,1,07,1.0,262.3,M,-5.0,M,,*41,$GPGSA,A,3,05,07,09,14,17,20,22,,,,,,2.2,1.0,1.9*31
2024/04/23,16:17:25,9.21,$GPGGA,191727.0,2046.388057,S,04132.243638,W,1,08,1.0,262.1,M,-5.0,M,,*43,$GPGSA,A,3,05,07,09,14,17,20,22,30,,,,,2.0,1.0,1.7*3E
2024/04/23,16:17:26,9.19,$GPGGA,191728.0,2046.387811,S,04132.243899,W,1,08,1.0,262.1,M,-5.0,M,,*4C,$GPGSA,A,3,05,07,09,14,17,20,22,30,,,,,2.0,1.0,1.7*3E
2024/04/23,16:17:27,9.18,$GPGGA,191729.0,2046.387783,S,04132.243846,W,1,08,1.0,261.5,M,-5.0,M,,*4C,$GPGSA,A,3,05,07,09,14,17,20,22,30,,,,,2.0,1.0,1.7*3E
2024/04/23,16:17:28,9.17,$GPGGA,191730.0,2046.387679,S,04132.243910,W,1,08,1.0,261.5,M,-5.0,M,,*42,$GPGSA,A,3,05,07,09,14,17,20,22,30,,,,,2.0,1.0,1.7*3E
2024/04/23,16:17:29,9.17,$GPGGA,191731.0,2046.387694,S,04132.243825,W,1,08,1.0,261.2,M,-5.0,M,,*40,$GPGSA,A,3,05,07,09,14,17,20,22,30,,,,,2.0,1.0,1.7*3E
2024/04/23,16:17:30,9.14,$GPGGA,191732.0,2046.387741,S,04132.243783,W,1,08,1.0,261.1,M,-5.0,M,,*4A,$GPGSA,A,3,05,07,09,14,17,20,22,30,,,,,2.0,1.0,1.7*3E
2024/04/23,16:17:31,9.17,$GPGGA,191733.0,2046.387746,S,04132.243771,W,1,08,1.0,261.1,M,-5.0,M,,*41,$GPGSA,A,3,05,07,09,14,17,20,22,30,,,,,2.0,1.0,1.7*3E
2024/04/23,16:17:32,9.16,$GPGGA,191734.0,2046.387762,S,04132.243766,W,1,08,1.0,261.1,M,-5.0,M,,*46,$GPGSA,A,3,05,07,09,14,17,20,22,30,,,,,2.0,1.0,1.7*3E
2024/04/23,16:17:33,9.19,$GPGGA,191735.0,2046.387770,S,04132.243764,W,1,08,1.0,261.1,M,-5.0,M,,*46,$GPGSA,A,3,05,07,09,14,17,20,22,30,,,,,2.0,1.0,1.7*3E
2024/04/23,16:17:34,9.17,$GPGGA,191736.0,2046.387773,S,04132.243762,W,1,08,1.0,261.0,M,-5.0,M,,*41,$GPGSA,A,3,05,07,09,14,17,20,22,30,,,,,2.0,1.0,1.7*3E
2024/04/23,16:17:35,9.16,$GPGGA,191737.0,2046.387775,S,04132.243762,W,1,07,1.0,261.0,M,-5.0,M,,*49,$GPGSA,A,3,05,09,14,17,20,22,30,,,,,,2.0,1.0,1.7*39
2024/04/23,16:17:36,9.19,$GPGGA,191738.0,2046.387775,S,04132.243761,W,1,07,1.0,261.0,M,-5.0,M,,*45,$GPGSA,A,3,05,09,14,17,20,22,30,,,,,,2.0,1.0,1.7*39
2024/04/23,16:17:37,9.21,$GPGGA,191739.0,2046.387776,S,04132.243760,W,1,07,1.0,261.0,M,-5.0,M,,*46,$GPGSA,A,3,05,09,14,17,20,22,30,,,,,,2.0,1.0,1.7*39
2024/04/23,16:17:38,9.20,$GPGGA,191740.0,2046.387777,S,04132.243759,W,1,07,1.0,261.0,M,-5.0,M,,*43,$GPGSA,A,3,05,09,14,17,20,22,30,,,,,,2.0,1.0,1.7*39
2024/04/23,16:17:39,9.19,$GPGGA,191741.0,2046.387777,S,04132.243758,W,1,07,1.0,261.0,M,-5.0,M,,*43,$GPGSA,A,3,05,09,14,17,20,22,30,,,,,,2.0,1.0,1.7*39
2024/04/23,16:17:40,9.20,$GPGGA,191742.0,2046.387777,S,04132.243758,W,1,07,1.0,261.0,M,-5.0,M,,*40,$GPGSA,A,3,05,09,14,17,20,22,30,,,,,,2.0,1.0,1.7*39
2024/04/23,16:17:41,9.20,$GPGGA,191743.0,2046.387778,S,04132.243757,W,1,07,1.0,261.0,M,-5.0,M,,*41,$GPGSA,A,3,05,09,14,17,20,22,30,,,,,,2.0,1.0,1.7*39
2024/04/23,16:17:42,9.19,$GPGGA,191744.0,2046.387778,S,04132.243756,W,1,07,1.0,261.0,M,-5.0,M,,*47,$GPGSA,A,3,05,09,14,17,20,22,30,,,,,,2.0,1.0,1.7*39
2024/04/23,16:17:43,9.19,$GPGGA,191745.0,2046.387780,S,04132.243756,W,1,07,1.0,261.0,M,-5.0,M,,*41,$GPGSA,A,3,05,09,14,17,20,22,30,,,,,,2.0,1.0,1.7*39
2024/04/23,16:17:44,9.18,$GPGGA,191746.0,2046.387782,S,04132.243755,W,1,07,1.0,261.0,M,-5.0,M,,*43,$GPGSA,A,3,05,09,14,17,20,22,30,,,,,,2.0,1.0,1.7*39
2024/04/23,16:17:45,9.20,$GPGGA,191747.0,2046.387784,S,04132.243754,W,1,07,1.0,261.0,M,-5.0,M,,*45,$GPGSA,A,3,05,09,14,17,20,22,30,,,,,,2.0,1.0,1.7*39
2024/04/23,16:17:46,9.20,$GPGGA,191748.0,2046.387786,S,04132.243753,W,1,07,1.0,261.0,M,-5.0,M,,*4F,$GPGSA,A,3,05,09,14,17,20,22,30,,,,,,2.0,1.0,1.7*39
2024/04/23,16:17:47,9.19,$GPGGA,191749.0,2046.387788,S,04132.243752,W,1,07,1.0,261.0,M,-5.0,M,,*41,$GPGSA,A,3,05,09,14,17,20,22,30,,,,,,2.0,1.0,1.7*39
2024/04/23,16:17:48,9.19,$GPGGA,191750.0,2046.387790,S,04132.243752,W,1,07,1.0,261.0,M,-5.0,M,,*40,$GPGSA,A,3,05,09,14,17,20,22,30,,,,,,2.0,1.0,1.7*39
2024/04/23,16:17:49,9.18,$GPGGA,191751.0,2046.387792,S,04132.243750,W,1,07,1.0,261.0,M,-5.0,M,,*41,$GPGSA,A,3,05,09,14,17,20,22,30,,,,,,2.0,1.0,1.7*39
2024/04/23,16:17:50,9.19,$GPGGA,191752.0,2046.387793,S,04132.243750,W,1,07,1.0,261.0,M,-5.0,M,,*43,$GPGSA,A,3,05,09,14,17,20,22,30,,,,,,2.0,1.0,1.7*39
2024/04/23,16:17:51,9.19,$GPGGA,191753.0,2046.387794,S,04132.243750,W,1,07,1.0,261.0,M,-5.0,M,,*45,$GPGSA,A,3,05,09,14,17,20,22,30,,,,,,2.0,1.0,1.7*39
2024/04/23,16:17:52,9.19,$GPGGA,191754.0,2046.387796,S,04132.243750,W,1,07,1.0,261.0,M,-5.0,M,,*40,$GPGSA,A,3,05,09,14,17,20,22,30,,,,,,2.0,1.0,1.7*39
2024/04/23,16:17:53,9.18,$GPGGA,191755.0,2046.387797,S,04132.243749,W,1,07,1.0,261.0,M,-5.0,M,,*48,$GPGSA,A,3,05,09,14,17,20,22,30,,,,,,2.0,1.0,1.7*39
2024/04/23,16:17:54,9.19,$GPGGA,191756.0,2046.387798,S,04132.243748,W,1,07,1.0,261.0,M,-5.0,M,,*45,$GPGSA,A,3,05,09,14,17,20,22,30,,,,,,2.0,1.0,1.7*39
2024/04/23,16:17:55,9.17,$GPGGA,191757.0,2046.387799,S,04132.243747,W,1,07,1.0,261.0,M,-5.0,M,,*4A,$GPGSA,A,3,05,09,14,17,20,22,30,,,,,,2.0,1.0,1.7*39
2024/04/23,16:17:56,9.21,$GPGGA,191758.0,2046.387800,S,04132.243746,W,1,07,1.0,261.0,M,-5.0,M,,*4B,$GPGSA,A,3,05,09,14,17,20,22,30,,,,,,2.0,1.0,1.7*39
2024/04/23,16:17:57,9.22,$GPGGA,191759.0,2046.387803,S,04132.243744,W,1,07,1.0,261.0,M,-5.0,M,,*4B,$GPGSA,A,3,05,09,14,17,20,22,30,,,,,,2.0,1.0,1.7*39
2024/04/23,16:17:58,9.20,$GPGGA,191800.0,2046.387804,S,04132.243743,W,1,07,1.0,261.0,M,-5.0,M,,*48,$GPGSA,A,3,05,09,14,17,20,22,30,,,,,,2.0,1.0,1.7*39
2024/04/23,16:17:59,9.15,$GPGGA,191801.0,2046.387806,S,04132.243742,W,1,07,1.0,261.0,M,-5.0,M,,*4A,$GPGSA,A,3,05,09,14,17,20,22,30,,,,,,2.0,1.0,1.7*39
2024/04/23,16:18:00,9.17,$GPGGA,191802.0,2046.387807,S,04132.243741,W,1,07,1.0,261.0,M,-5.0,M,,*4B,$GPGSA,A,3,05,09,14,17,20,22,30,,,,,,2.0,1.0,1.7*39
2024/04/23,16:18:01,9.19,$GPGGA,191803.0,2046.387809,S,04132.243739,W,1,07,1.0,261.0,M,-5.0,M,,*4B,$GPGSA,A,3,05,09,14,17,20,22,30,,,,,,2.0,1.0,1.7*39
2024/04/23,16:18:02,9.14,$GPGGA,191804.0,2046.387810,S,04132.243738,W,1,07,1.0,261.0,M,-5.0,M,,*45,$GPGSA,A,3,05,09,14,17,20,22,30,,,,,,2.0,1.0,1.7*39
2024/04/23,16:18:03,9.18,$GPGGA,191805.0,2046.387811,S,04132.243737,W,1,07,1.0,261.0,M,-5.0,M,,*4A,$GPGSA,A,3,05,09,14,17,20,22,30,,,,,,2.0,1.0,1.7*39
2024/04/23,16:18:04,9.18,$GPGGA,191806.0,2046.387812,S,04132.243736,W,1,07,1.0,261.0,M,-5.0,M,,*4B,$GPGSA,A,3,05,09,14,17,20,22,30,,,,,,2.0,1.0,1.7*39
2024/04/23,16:18:05,9.18,$GPGGA,191807.0,2046.387813,S,04132.243735,W,1,07,1.0,261.0,M,-5.0,M,,*48,$GPGSA,A,3,05,09,14,17,20,22,30,,,,,,2.0,1.0,1.7*39
2024/04/23,16:18:06,9.17,$GPGGA,191808.0,2046.387814,S,04132.243733,W,1,07,1.0,261.0,M,-5.0,M,,*46,$GPGSA,A,3,05,09,14,17,20,22,30,,,,,,2.0,1.0,1.7*39
2024/04/23,16:18:07,9.18,$GPGGA,191809.0,2046.387814,S,04132.243733,W,1,07,1.0,261.0,M,-5.0,M,,*47,$GPGSA,A,3,05,09,14,17,20,22,30,,,,,,2.0,1.0,1.7*39
2024/04/23,16:18:08,9.17,$GPGGA,191810.0,2046.387814,S,04132.243733,W,1,07,1.0,261.0,M,-5.0,M,,*4F,$GPGSA,A,3,05,09,14,17,20,22,30,,,,,,2.0,1.0,1.7*39
2024/04/23,16:18:09,9.18,$GPGGA,191811.0,2046.387813,S,04132.243733,W,1,07,1.0,261.0,M,-5.0,M,,*49,$GPGSA,A,3,05,09,14,17,20,22,30,,,,,,2.2,1.0,1.9*35
2024/04/23,16:18:10,9.16,$GPGGA,191812.0,2046.387812,S,04132.243733,W,1,07,1.0,261.0,M,-5.0,M,,*4B,$GPGSA,A,3,05,09,14,17,20,22,30,,,,,,2.2,1.0,1.9*35
2024/04/23,16:18:11,9.17,$GPGGA,191813.0,2046.387810,S,04132.243733,W,1,07,1.0,260.9,M,-5.0,M,,*40,$GPGSA,A,3,05,09,14,17,20,22,30,,,,,,2.2,1.0,1.9*35
2024/04/23,16:18:12,9.18,$GPGGA,191814.0,2046.387809,S,04132.243733,W,1,07,1.0,260.9,M,-5.0,M,,*4F,$GPGSA,A,3,05,09,14,17,20,22,30,,,,,,2.2,1.0,1.9*35
2024/04/23,16:18:13,9.17,$GPGGA,191815.0,2046.387807,S,04132.243733,W,1,07,1.0,260.9,M,-5.0,M,,*40,$GPGSA,A,3,05,09,14,17,20,22,30,,,,,,2.2,1.0,1.9*35
2024/04/23,16:18:14,9.17,$GPGGA,191816.0,2046.387806,S,04132.243732,W,1,07,1.0,260.9,M,-5.0,M,,*43,$GPGSA,A,3,05,09,14,17,20,22,30,,,,,,2.2,1.0,1.9*35
2024/04/23,16:18:15,9.16,$GPGGA,191817.0,2046.387803,S,04132.243732,W,1,07,1.0,260.9,M,-5.0,M,,*47,$GPGSA,A,3,05,09,14,17,20,22,30,,,,,,2.2,1.0,1.9*35
2024/04/23,16:18:16,9.17,$GPGGA,191818.0,2046.387801,S,04132.243732,W,1,07,1.0,260.9,M,-5.0,M,,*4A,$GPGSA,A,3,05,09,14,17,20,22,30,,,,,,2.2,1.0,1.9*35
2024/04/23,16:18:17,9.08,$GPGGA,191819.0,2046.387799,S,04132.243731,W,1,07,1.0,260.9,M,-5.0,M,,*46,$GPGSA,A,3,05,09,14,17,20,22,30,,,,,,2.2,1.0,1.9*35
2024/04/23,16:18:18,9.16,$GPGGA,191820.0,2046.387748,S,04132.243677,W,1,08,1.0,261.0,M,-5.0,M,,*44,$GPGSA,A,3,05,07,09,14,17,20,22,30,,,,,2.0,1.0,1.7*3E
2024/04/23,16:18:19,9.19,$GPGGA,191821.0,2046.387520,S,04132.243198,W,1,09,1.0,260.8,M,-5.0,M,,*47,$GPGSA,A,3,05,07,09,13,14,17,20,22,30,,,,2.0,1.0,1.7*3C
2024/04/23,16:18:20,9.20,$GPGGA,191822.0,2046.387113,S,04132.243013,W,1,09,1.0,260.9,M,-5.0,M,,*43,$GPGSA,A,3,05,07,09,13,14,17,20,22,30,,,,2.0,1.0,1.7*3C
2024/04/23,16:18:21,9.20,$GPGGA,191823.0,2046.386399,S,04132.242678,W,1,09,1.0,261.1,M,-5.0,M,,*40,$GPGSA,A,3,05,07,09,13,14,17,20,22,30,,,,2.0,1.0,1.7*3C
2024/04/23,16:18:22,9.20,$GPGGA,191824.0,2046.385803,S,04132.241770,W,1,09,1.0,261.1,M,-5.0,M,,*46,$GPGSA,A,3,05,07,09,13,14,17,20,22,30,,,,2.0,1.0,1.7*3C
2024/04/23,16:18:23,9.19,$GPGGA,191825.0,2046.385085,S,04132.240699,W,1,09,1.0,261.1,M,-5.0,M,,*46,$GPGSA,A,3,05,07,09,13,14,17,20,22,30,,,,2.0,1.0,1.7*3C
2024/04/23,16:18:24,9.21,$GPGGA,191826.0,2046.384354,S,04132.239535,W,1,09,1.0,261.1,M,-5.0,M,,*40,$GPGSA,A,3,05,07,09,13,14,17,20,22,30,,,,2.0,1.0,1.7*3C
2024/04/23,16:18:25,9.20,$GPGGA,191827.0,2046.383494,S,04132.238662,W,1,09,1.0,261.4,M,-5.0,M,,*48,$GPGSA,A,3,05,07,09,13,14,17,20,22,30,,,,2.0,1.0,1.7*3C
2024/04/23,16:18:26,9.12,$GPGGA,191828.0,2046.383060,S,04132.238127,W,1,09,1.0,261.9,M,-5.0,M,,*43,$GPGSA,A,3,05,07,09,13,14,17,20,22,30,,,,2.0,1.0,1.7*3C
2024/04/23,16:18:27,9.17,$GPGGA,191829.0,2046.382411,S,04132.237326,W,1,09,1.0,262.3,M,-5.0,M,,*44,$GPGSA,A,3,05,07,09,13,14,17,20,22,30,,,,2.0,1.0,1.7*3C
2024/04/23,16:18:28,9.16,$GPGGA,191830.0,2046.381781,S,04132.236435,W,1,09,1.0,262.3,M,-5.0,M,,*41,$GPGSA,A,3,05,07,09,13,14,17,20,22,30,,,,2.0,1.0,1.7*3C
2024/04/23,16:18:29,9.12,$GPGGA,191831.0,2046.381125,S,04132.235396,W,1,09,1.0,262.3,M,-5.0,M,,*45,$GPGSA,A,3,05,07,09,13,14,17,20,22,30,,,,2.0,1.0,1.7*3C
2024/04/23,16:18:30,9.19,$GPGGA,191832.0,2046.380472,S,04132.234381,W,1,09,1.0,262.2,M,-5.0,M,,*46,$GPGSA,A,3,05,07,09,13,14,17,20,22,30,,,,2.0,1.0,1.7*3C
2024/04/23,16:18:31,9.19,$GPGGA,191833.0,2046.379758,S,04132.233088,W,1,09,1.0,262.1,M,-5.0,M,,*44,$GPGSA,A,3,05,07,09,13,14,17,20,22,30,,,,2.0,1.0,1.7*3C
2024/04/23,16:18:32,9.20,$GPGGA,191834.0,2046.379093,S,04132.231693,W,1,09,1.0,262.2,M,-5.0,M,,*4E,$GPGSA,A,3,05,07,09,13,14,17,20,22,30,,,,2.0,1.0,1.7*3C
2024/04/23,16:18:33,9.21,$GPGGA,191835.0,2046.378245,S,04132.230131,W,1,09,1.1,262.2,M,-5.0,M,,*48,$GPGSA,A,3,05,07,09,13,14,17,20,22,30,,,,2.1,1.1,1.8*33
2024/04/23,16:18:34,9.18,$GPGGA,191836.0,2046.377289,S,04132.228522,W,1,09,1.1,262.2,M,-5.0,M,,*4B,$GPGSA,A,3,05,07,09,13,14,17,20,22,30,,,,2.1,1.1,1.8*33
2024/04/23,16:18:35,9.17,$GPGGA,191837.0,2046.376289,S,04132.226863,W,1,09,1.0,262.2,M,-5.0,M,,*4C,$GPGSA,A,3,05,07,09,13,14,17,20,22,30,,,,2.0,1.0,1.7*3C
2024/04/23,16:18:36,9.20,$GPGGA,191838.0,2046.375198,S,04132.225213,W,1,09,1.0,262.2,M,-5.0,M,,*4D,$GPGSA,A,3,05,07,09,13,14,17,20,22,30,,,,2.0,1.0,1.7*3C
2024/04/23,16:18:37,9.19,$GPGGA,191839.0,2046.374142,S,04132.223387,W,1,09,1.0,262.0,M,-5.0,M,,*42,$GPGSA,A,3,05,07,09,13,14,17,20,22,30,,,,2.0,1.0,1.7*3C
2024/04/23,16:18:38,9.19,$GPGGA,191840.0,2046.372938,S,04132.221528,W,1,09,1.0,261.8,M,-5.0,M,,*45,$GPGSA,A,3,05,07,09,13,14,17,20,22,30,,,,2.0,1.0,1.7*3C
2024/04/23,16:18:39,9.19,$GPGGA,191841.0,2046.371658,S,04132.219570,W,1,09,1.0,261.8,M,-5.0,M,,*48,$GPGSA,A,3,05,07,09,13,14,17,20,22,30,,,,2.0,1.0,1.7*3C
2024/04/23,16:18:40,9.19,$GPGGA,191842.0,2046.370432,S,04132.217543,W,1,09,1.0,261.6,M,-5.0,M,,*44,$GPGSA,A,3,05,07,09,13,14,17,20,22,30,,,,2.0,1.0,1.7*3C
2024/04/23,16:18:41,9.18,$GPGGA,191843.0,2046.369225,S,04132.215501,W,1,09,1.0,261.5,M,-5.0,M,,*4A,$GPGSA,A,3,05,07,09,13,14,17,20,22,30,,,,2.0,1.0,1.7*3C
2024/04/23,16:18:42,9.20,$GPGGA,191844.0,2046.367901,S,04132.213274,W,1,09,1.0,261.5,M,-5.0,M,,*4D,$GPGSA,A,3,05,07,09,13,14,17,20,22,30,,,,2.0,1.0,1.7*3C
2024/04/23,16:18:43,9.21,$GPGGA,191845.0,2046.366585,S,04132.210989,W,1,09,1.0,261.3,M,-5.0,M,,*41,$GPGSA,A,3,05,07,09,13,14,17,20,22,30,,,,2.0,1.0,1.7*3C
2024/04/23,16:18:44,9.19,$GPGGA,191846.0,2046.365253,S,04132.208771,W,1,09,1.0,261.2,M,-5.0,M,,*4C,$GPGSA,A,3,05,07,09,13,14,17,20,22,30,,,,2.0,1.0,1.7*3C
2024/04/23,16:18:45,9.20,$GPGGA,191847.0,2046.363848,S,04132.206420,W,1,09,1.0,261.2,M,-5.0,M,,*42,$GPGSA,A,3,05,07,09,13,14,17,20,22,30,,,,2.0,1.0,1.7*3C
2024/04/23,16:18:46,9.21,$GPGGA,191848.0,2046.362282,S,04132.204192,W,1,09,1.0,261.4,M,-5.0,M,,*48,$GPGSA,A,3,05,07,09,13,14,17,20,22,30,,,,2.0,1.0,1.7*3C
2024/04/23,16:18:47,9.19,$GPGGA,191849.0,2046.360751,S,04132.201779,W,1,09,1.0,261.4,M,-5.0,M,,*46,$GPGSA,A,3,05,07,09,13,14,17,20,22,30,,,,2.0,1.0,1.7*3C
2024/04/23,16:18:48,9.20,$GPGGA,191850.0,2046.359241,S,04132.199334,W,1,09,1.0,261.6,M,-5.0,M,,*4D,$GPGSA,A,3,05,07,09,13,14,17,20,22,30,,,,2.0,1.0,1.7*3C
2024/04/23,16:18:49,9.18,$GPGGA,191851.0,2046.357709,S,04132.196848,W,1,09,1.0,261.5,M,-5.0,M,,*47,$GPGSA,A,3,05,07,09,13,14,17,20,22,30,,,,2.0,1.0,1.7*3C
2024/04/23,16:18:50,9.22,$GPGGA,191852.0,2046.356152,S,04132.194294,W,1,09,1.0,261.4,M,-5.0,M,,*45,$GPGSA,A,3,05,07,09,13,14,17,20,22,30,,,,2.0,1.0,1.7*3C
2024/04/23,16:18:51,9.22,$GPGGA,191853.0,2046.354469,S,04132.191905,W,1,09,1.0,261.5,M,-5.0,M,,*4C,$GPGSA,A,3,05,07,09,13,14,17,20,22,30,,,,2.0,1.0,1.7*3C
2024/04/23,16:18:52,9.20,$GPGGA,191854.0,2046.352811,S,04132.189469,W,1,09,1.0,261.2,M,-5.0,M,,*47,$GPGSA,A,3,05,07,09,13,14,17,20,22,30,,,,2.0,1.0,1.7*3C
2024/04/23,16:18:53,9.19,$GPGGA,191855.0,2046.350942,S,04132.187231,W,1,09,1.0,261.1,M,-5.0,M,,*45,$GPGSA,A,3,05,07,09,13,14,17,20,22,30,,,,2.0,1.0,1.7*3C
2024/04/23,16:18:54,9.21,$GPGGA,191856.0,2046.348928,S,04132.185116,W,1,09,1.0,260.4,M,-5.0,M,,*43,$GPGSA,A,3,05,07,09,13,14,17,20,22,30,,,,2.0,1.0,1.7*3C
2024/04/23,16:18:55,9.18,$GPGGA,191857.0,2046.346854,S,04132.183119,W,1,09,1.0,260.3,M,-5.0,M,,*48,$GPGSA,A,3,05,07,09,13,14,17,20,22,30,,,,2.0,1.0,1.7*3C
2024/04/23,16:18:56,9.18,$GPGGA,191858.0,2046.344786,S,04132.181141,W,1,09,1.0,260.5,M,-5.0,M,,*4C,$GPGSA,A,3,05,07,09,13,14,17,20,22,30,,,,2.0,1.0,1.7*3C
2024/04/23,16:18:57,9.19,$GPGGA,191859.0,2046.342019,S,04132.178962,W,1,09,1.0,260.0,M,-5.0,M,,*40,$GPGSA,A,3,05,07,09,13,14,17,20,22,30,,,,2.0,1.0,1.7*3C
2024/04/23,16:18:58,9.20,$GPGGA,191900.0,2046.339747,S,04132.176906,W,1,09,1.1,259.4,M,-5.0,M,,*4E,$GPGSA,A,3,05,07,09,13,14,17,20,22,30,,,,2.1,1.1,1.8*33
2024/04/23,16:18:59,9.19,$GPGGA,191901.0,2046.337448,S,04132.174935,W,1,09,1.1,259.3,M,-5.0,M,,*48,$GPGSA,A,3,05,07,09,13,14,17,20,22,30,,,,2.1,1.1,1.8*33
2024/04/23,16:19:00,9.19,$GPGGA,191902.0,2046.335295,S,04132.172912,W,1,09,1.1,259.0,M,-5.0,M,,*4F,$GPGSA,A,3,05,07,09,13,14,17,20,22,30,,,,2.1,1.1,1.8*33
2024/04/23,16:19:01,9.20,$GPGGA,191903.0,2046.332929,S,04132.171103,W,1,09,1.0,258.5,M,-5.0,M,,*4B,$GPGSA,A,3,05,07,09,13,14,17,20,22,30,,,,2.0,1.0,1.7*3C
2024/04/23,16:19:02,9.23,$GPGGA,191904.0,2046.330592,S,04132.169311,W,1,09,1.0,258.2,M,-5.0,M,,*4D,$GPGSA,A,3,05,07,09,13,14,17,20,22,30,,,,2.0,1.0,1.7*3C
2024/04/23,16:19:03,9.23,$GPGGA,191905.0,2046.328650,S,04132.167299,W,1,09,1.0,258.1,M,-5.0,M,,*44,$GPGSA,A,3,05,07,09,13,14,17,20,22,30,,,,2.0,1.0,1.7*3C
2024/04/23,16:19:04,9.22,$GPGGA,191906.0,2046.326760,S,04132.165681,W,1,09,1.0,257.9,M,-5.0,M,,*43,$GPGSA,A,3,05,07,09,13,14,17,20,22,30,,,,2.0,1.0,1.7*3C
2024/04/23,16:19:05,9.21,$GPGGA,191907.0,2046.325300,S,04132.164556,W,1,09,1.0,257.7,M,-5.0,M,,*45,$GPGSA,A,3,05,07,09,13,14,17,20,22,30,,,,2.0,1.0,1.7*3C
2024/04/23,16:19:06,9.18,$GPGGA,191908.0,2046.324286,S,04132.163988,W,1,08,1.0,257.6,M,-5.0,M,,*4C,$GPGSA,A,3,07,09,13,14,17,20,22,30,,,,,2.0,1.0,1.7*39
2024/04/23,16:19:07,9.17,$GPGGA,191909.0,2046.323468,S,04132.163454,W,1,08,1.0,257.6,M,-5.0,M,,*40,$GPGSA,A,3,07,09,13,14,17,20,22,30,,,,,2.0,1.0,1.7*39
2024/04/23,16:19:08,9.17,$GPGGA,191910.0,2046.322569,S,04132.162734,W,1,09,1.0,257.5,M,-5.0,M,,*4F,$GPGSA,A,3,05,07,09,13,14,17,20,22,30,,,,2.0,1.0,1.7*3C
2024/04/23,16:19:09,9.15,$GPGGA,191911.0,2046.321560,S,04132.161792,W,1,09,1.0,257.5,M,-5.0,M,,*4B,$GPGSA,A,3,05,07,09,13,14,17,20,22,30,,,,2.0,1.0,1.7*3C
