Wavecontrol MonitEM data
Date: 03/07/2024 13:47:25
MonitEM Serial: 13MT0268
Probe serial: 13WP040364
Frecuencies: 100kHz-8GHz
Units: V/m
Date:,Time,Value,GPGGA,gps_time,lat,N/S,lon,E/O,fix,number_satellites,diution,height,M,geoid_height,M,,*CRC,GPGSA,A,3D_fix,PRN,PRN,PRN,PRN,PRN,PRN,PRN,PRN,PRN,PRN,PRN,PRN,PDOP,HDOP,VDOP*CRC
2024/03/07,08:54:22,0.77,$GPGGA,,,,,,0,,,,,,,,*66,$GPGSA,A,1,,,,,,,,,,,,,,,*1E
2024/03/07,08:54:22,0.80,$GPGGA,115156.3,1352.379160,S,04004.614549,W,1,09,1.0,204.8,M,-10.0,M,,*79,$GPGSA,A,3,08,10,18,23,26,27,28,31,32,,,,1.7,1.0,1.4*39
2024/03/07,08:54:23,0.79,$GPGGA,115157.2,1352.379209,S,04004.614754,W,1,09,1.0,204.2,M,-10.0,M,,*71,$GPGSA,A,3,08,10,18,23,26,27,28,31,32,,,,1.7,1.0,1.4*39
2024/03/07,08:54:24,0.79,$GPGGA,115158.2,1352.379185,S,04004.613546,W,1,10,0.8,202.4,M,-10.0,M,,*7E,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:54:25,0.77,$GPGGA,115159.2,1352.378973,S,04004.614063,W,1,10,0.8,202.5,M,-10.0,M,,*7B,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:54:26,0.78,$GPGGA,115200.1,1352.378969,S,04004.614346,W,1,10,0.8,203.8,M,-10.0,M,,*74,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:54:27,0.78,$GPGGA,115201.1,1352.378761,S,04004.613982,W,1,10,0.8,204.2,M,-10.0,M,,*7B,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:54:28,0.78,$GPGGA,115202.0,1352.379302,S,04004.613548,W,1,10,0.8,204.3,M,-10.0,M,,*72,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:54:28,0.80,$GPGGA,115203.0,1352.379351,S,04004.613551,W,1,10,0.8,204.4,M,-10.0,M,,*7A,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:54:29,0.76,$GPGGA,115204.0,1352.379069,S,04004.613503,W,1,10,0.8,204.4,M,-10.0,M,,*72,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:54:30,0.76,$GPGGA,115205.0,1352.378252,S,04004.613385,W,1,10,0.8,204.4,M,-10.0,M,,*70,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:54:31,0.77,$GPGGA,115206.0,1352.377224,S,04004.613236,W,1,10,0.8,204.4,M,-10.0,M,,*74,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:54:32,0.77,$GPGGA,115207.0,1352.376029,S,04004.613091,W,1,10,0.8,204.5,M,-10.0,M,,*75,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:54:33,0.79,$GPGGA,115208.0,1352.374757,S,04004.612888,W,1,10,0.8,204.5,M,-10.0,M,,*77,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:54:35,0.81,$GPGGA,115209.0,1352.373422,S,04004.612769,W,1,10,0.8,204.5,M,-10.0,M,,*70,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:54:35,0.75,$GPGGA,115210.0,1352.372199,S,04004.612665,W,1,10,0.8,204.7,M,-10.0,M,,*73,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:54:36,0.77,$GPGGA,115211.0,1352.370903,S,04004.612537,W,1,10,0.8,204.7,M,-10.0,M,,*7F,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:54:37,0.77,$GPGGA,115212.0,1352.369497,S,04004.612334,W,1,10,0.8,204.7,M,-10.0,M,,*71,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:54:38,0.77,$GPGGA,115213.0,1352.368179,S,04004.612097,W,1,10,0.8,204.6,M,-10.0,M,,*7F,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:54:39,0.76,$GPGGA,115214.0,1352.366943,S,04004.611871,W,1,10,0.8,204.8,M,-10.0,M,,*7A,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,08:54:40,0.75,$GPGGA,115215.0,1352.365726,S,04004.611577,W,1,10,0.8,204.8,M,-10.0,M,,*7E,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,08:54:41,0.73,$GPGGA,115216.0,1352.364629,S,04004.611224,W,1,10,0.8,204.8,M,-10.0,M,,*73,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,08:54:42,0.76,$GPGGA,115217.0,1352.363543,S,04004.610742,W,1,10,0.8,204.9,M,-10.0,M,,*7F,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,08:54:43,0.72,$GPGGA,115218.0,1352.362725,S,04004.610165,W,1,11,0.8,205.1,M,-10.0,M,,*78,$GPGSA,A,3,08,10,16,18,23,26,27,28,29,31,32,,1.5,0.8,1.3*39
2024/03/07,08:54:44,0.76,$GPGGA,115219.0,1352.362032,S,04004.609398,W,1,11,0.8,205.2,M,-10.0,M,,*73,$GPGSA,A,3,08,10,16,18,23,26,27,28,29,31,32,,1.5,0.8,1.3*39
2024/03/07,08:54:45,0.77,$GPGGA,115220.0,1352.361549,S,04004.608421,W,1,11,0.8,205.6,M,-10.0,M,,*73,$GPGSA,A,3,08,10,16,18,23,26,27,28,29,31,32,,1.5,0.8,1.3*39
2024/03/07,08:54:46,0.78,$GPGGA,115221.0,1352.361188,S,04004.607428,W,1,11,0.8,205.6,M,-10.0,M,,*7D,$GPGSA,A,3,08,10,16,18,23,26,27,28,29,31,32,,1.5,0.8,1.3*39
2024/03/07,08:54:47,0.79,$GPGGA,115222.0,1352.360966,S,04004.606322,W,1,11,0.8,205.4,M,-10.0,M,,*79,$GPGSA,A,3,08,10,16,18,23,26,27,28,29,31,32,,1.6,0.8,1.4*3D
2024/03/07,08:54:48,0.81,$GPGGA,115223.0,1352.360816,S,04004.605034,W,1,11,0.8,205.4,M,-10.0,M,,*79,$GPGSA,A,3,08,10,16,18,23,26,27,28,29,31,32,,1.6,0.8,1.4*3D
2024/03/07,08:54:49,0.77,$GPGGA,115224.0,1352.360703,S,04004.603755,W,1,11,0.8,204.7,M,-10.0,M,,*71,$GPGSA,A,3,08,10,16,18,23,26,27,28,29,31,32,,1.5,0.8,1.3*39
2024/03/07,08:54:50,0.77,$GPGGA,115225.0,1352.360477,S,04004.602285,W,1,11,0.8,204.4,M,-10.0,M,,*7A,$GPGSA,A,3,08,10,16,18,23,26,27,28,29,31,32,,1.6,0.8,1.4*3D
2024/03/07,08:54:51,0.79,$GPGGA,115226.0,1352.360325,S,04004.600972,W,1,11,0.8,204.5,M,-10.0,M,,*79,$GPGSA,A,3,08,10,16,18,23,26,27,28,29,31,32,,1.5,0.8,1.3*39
2024/03/07,08:54:52,0.77,$GPGGA,115227.0,1352.360074,S,04004.599559,W,1,11,0.8,204.4,M,-10.0,M,,*78,$GPGSA,A,3,08,10,16,18,23,26,27,28,29,31,32,,1.5,0.8,1.3*39
2024/03/07,08:54:53,0.75,$GPGGA,115228.0,1352.359674,S,04004.598023,W,1,11,0.8,204.1,M,-10.0,M,,*77,$GPGSA,A,3,08,10,16,18,23,26,27,28,29,31,32,,1.6,0.8,1.4*3D
2024/03/07,08:54:54,0.76,$GPGGA,115229.0,1352.359360,S,04004.596562,W,1,11,0.8,204.0,M,-10.0,M,,*79,$GPGSA,A,3,08,10,16,18,23,26,27,28,29,31,32,,1.5,0.8,1.3*39
2024/03/07,08:54:55,0.79,$GPGGA,115230.0,1352.359026,S,04004.595055,W,1,11,0.8,203.7,M,-10.0,M,,*72,$GPGSA,A,3,08,10,16,18,23,26,27,28,29,31,32,,1.6,0.8,1.4*3D
2024/03/07,08:54:56,0.76,$GPGGA,115231.0,1352.358543,S,04004.593381,W,1,11,0.8,203.5,M,-10.0,M,,*7A,$GPGSA,A,3,08,10,16,18,23,26,27,28,29,31,32,,1.5,0.8,1.3*39
2024/03/07,08:54:57,0.75,$GPGGA,115232.0,1352.358226,S,04004.591629,W,1,11,0.8,203.6,M,-10.0,M,,*7B,$GPGSA,A,3,08,10,16,18,23,26,27,28,29,31,32,,1.5,0.8,1.3*39
2024/03/07,08:54:58,0.79,$GPGGA,115233.0,1352.357817,S,04004.589675,W,1,11,0.8,203.3,M,-10.0,M,,*78,$GPGSA,A,3,08,10,16,18,23,26,27,28,29,31,32,,1.5,0.8,1.3*39
2024/03/07,08:54:59,0.76,$GPGGA,115234.0,1352.357434,S,04004.587771,W,1,11,0.8,203.3,M,-10.0,M,,*79,$GPGSA,A,3,08,10,16,18,23,26,27,28,29,31,32,,1.5,0.8,1.3*39
2024/03/07,08:55:00,0.75,$GPGGA,115235.0,1352.357174,S,04004.585765,W,1,11,0.8,203.5,M,-10.0,M,,*78,$GPGSA,A,3,08,10,16,18,23,26,27,28,29,31,32,,1.5,0.8,1.3*39
2024/03/07,08:55:01,0.76,$GPGGA,115236.0,1352.356781,S,04004.583644,W,1,11,0.8,203.5,M,-10.0,M,,*72,$GPGSA,A,3,08,10,16,18,23,26,27,28,29,31,32,,1.5,0.8,1.3*39
2024/03/07,08:55:02,0.75,$GPGGA,115237.0,1352.356288,S,04004.581584,W,1,11,0.8,203.6,M,-10.0,M,,*71,$GPGSA,A,3,08,10,16,18,23,26,27,28,29,31,32,,1.5,0.8,1.3*39
2024/03/07,08:55:03,0.77,$GPGGA,115238.0,1352.355786,S,04004.579616,W,1,11,0.8,203.6,M,-10.0,M,,*79,$GPGSA,A,3,08,10,16,18,23,26,27,28,29,31,32,,1.5,0.8,1.3*39
2024/03/07,08:55:04,0.73,$GPGGA,115239.0,1352.355308,S,04004.577837,W,1,11,0.8,203.5,M,-10.0,M,,*7A,$GPGSA,A,3,08,10,16,18,23,26,27,28,29,31,32,,1.5,0.8,1.3*39
2024/03/07,08:55:05,0.78,$GPGGA,115240.0,1352.354869,S,04004.576449,W,1,11,0.8,203.0,M,-10.0,M,,*78,$GPGSA,A,3,08,10,16,18,23,26,27,28,29,31,32,,1.5,0.8,1.3*39
2024/03/07,08:55:06,0.79,$GPGGA,115241.0,1352.354422,S,04004.575214,W,1,11,0.8,203.0,M,-10.0,M,,*77,$GPGSA,A,3,08,10,16,18,23,26,27,28,29,31,32,,1.5,0.8,1.3*39
2024/03/07,08:55:07,0.76,$GPGGA,115242.0,1352.354072,S,04004.574278,W,1,11,0.8,203.3,M,-10.0,M,,*7D,$GPGSA,A,3,08,10,16,18,23,26,27,28,29,31,32,,1.5,0.8,1.3*39
2024/03/07,08:55:08,0.77,$GPGGA,115243.0,1352.353653,S,04004.573391,W,1,11,0.8,203.3,M,-10.0,M,,*7F,$GPGSA,A,3,08,10,16,18,23,26,27,28,29,31,32,,1.5,0.8,1.3*39
2024/03/07,08:55:09,0.77,$GPGGA,115244.0,1352.353322,S,04004.572399,W,1,11,0.8,202.8,M,-10.0,M,,*78,$GPGSA,A,3,08,10,16,18,23,26,27,28,29,31,32,,1.5,0.8,1.3*39
2024/03/07,08:55:10,0.78,$GPGGA,115245.0,1352.353021,S,04004.571440,W,1,11,0.8,202.7,M,-10.0,M,,*76,$GPGSA,A,3,08,10,16,18,23,26,27,28,29,31,32,,1.5,0.8,1.3*39
2024/03/07,08:55:11,0.74,$GPGGA,115246.0,1352.352809,S,04004.570275,W,1,11,0.8,202.3,M,-10.0,M,,*73,$GPGSA,A,3,08,10,16,18,23,26,27,28,29,31,32,,1.5,0.8,1.3*39
2024/03/07,08:55:12,0.73,$GPGGA,115247.0,1352.352623,S,04004.568895,W,1,11,0.8,202.2,M,-10.0,M,,*78,$GPGSA,A,3,08,10,16,18,23,26,27,28,29,31,32,,1.5,0.8,1.3*39
2024/03/07,08:55:13,0.75,$GPGGA,115248.0,1352.352415,S,04004.567337,W,1,11,0.8,202.4,M,-10.0,M,,*7A,$GPGSA,A,3,08,10,16,18,23,26,27,28,29,31,32,,1.5,0.8,1.3*39
2024/03/07,08:55:14,0.71,$GPGGA,115249.0,1352.352162,S,04004.565640,W,1,11,0.8,201.9,M,-10.0,M,,*77,$GPGSA,A,3,08,10,16,18,23,26,27,28,29,31,32,,1.5,0.8,1.3*39
2024/03/07,08:55:15,0.75,$GPGGA,115250.0,1352.352004,S,04004.563945,W,1,11,0.8,201.5,M,-10.0,M,,*7E,$GPGSA,A,3,08,10,16,18,23,26,27,28,29,31,32,,1.5,0.8,1.3*39
2024/03/07,08:55:16,0.77,$GPGGA,115251.0,1352.351765,S,04004.562146,W,1,11,0.8,201.1,M,-10.0,M,,*72,$GPGSA,A,3,08,10,16,18,23,26,27,28,29,31,32,,1.6,0.8,1.4*3D
2024/03/07,08:55:17,0.74,$GPGGA,115252.0,1352.351444,S,04004.560320,W,1,11,0.8,200.3,M,-10.0,M,,*72,$GPGSA,A,3,08,10,16,18,23,26,27,28,29,31,32,,1.6,0.8,1.4*3D
2024/03/07,08:55:18,0.75,$GPGGA,115253.0,1352.351144,S,04004.558570,W,1,11,0.8,200.4,M,-10.0,M,,*79,$GPGSA,A,3,08,10,16,18,23,26,27,28,29,31,32,,1.6,0.8,1.4*3D
2024/03/07,08:55:19,0.78,$GPGGA,115254.0,1352.350818,S,04004.556852,W,1,11,0.8,200.2,M,-10.0,M,,*7A,$GPGSA,A,3,08,10,16,18,23,26,27,28,29,31,32,,1.6,0.8,1.4*3D
2024/03/07,08:55:20,0.83,$GPGGA,115255.0,1352.350437,S,04004.555071,W,1,11,0.8,200.3,M,-10.0,M,,*71,$GPGSA,A,3,08,10,16,18,23,26,27,28,29,31,32,,1.6,0.8,1.4*3D
2024/03/07,08:55:21,0.75,$GPGGA,115256.0,1352.350168,S,04004.553320,W,1,11,0.8,200.3,M,-10.0,M,,*7C,$GPGSA,A,3,08,10,16,18,23,26,27,28,29,31,32,,1.6,0.8,1.4*3D
2024/03/07,08:55:22,0.72,$GPGGA,115257.0,1352.349897,S,04004.551524,W,1,10,0.8,200.2,M,-10.0,M,,*7C,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.5,0.8,1.3*32
2024/03/07,08:55:23,0.72,$GPGGA,115258.0,1352.349555,S,04004.549900,W,1,10,0.8,199.8,M,-10.0,M,,*7A,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:55:24,0.72,$GPGGA,115259.0,1352.349138,S,04004.548290,W,1,10,0.8,199.5,M,-10.0,M,,*7A,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:55:25,0.73,$GPGGA,115300.0,1352.348723,S,04004.546720,W,1,10,0.8,199.4,M,-10.0,M,,*7B,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:55:26,0.75,$GPGGA,115301.0,1352.348268,S,04004.545332,W,1,10,0.8,199.5,M,-10.0,M,,*75,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:55:27,0.75,$GPGGA,115302.0,1352.347741,S,04004.543958,W,1,11,0.8,199.2,M,-10.0,M,,*71,$GPGSA,A,3,08,10,16,18,23,26,27,28,29,31,32,,1.5,0.8,1.3*39
2024/03/07,08:55:28,0.75,$GPGGA,115303.0,1352.347177,S,04004.542551,W,1,11,0.8,198.8,M,-10.0,M,,*7C,$GPGSA,A,3,08,10,16,18,23,26,27,28,29,31,32,,1.5,0.8,1.3*39
2024/03/07,08:55:29,0.75,$GPGGA,115304.0,1352.346584,S,04004.541072,W,1,11,0.8,198.7,M,-10.0,M,,*7A,$GPGSA,A,3,08,10,16,18,23,26,27,28,29,31,32,,1.5,0.8,1.3*39
2024/03/07,08:55:30,0.77,$GPGGA,115305.0,1352.345902,S,04004.539446,W,1,11,0.8,198.8,M,-10.0,M,,*79,$GPGSA,A,3,08,10,16,18,23,26,27,28,29,31,32,,1.5,0.8,1.3*39
2024/03/07,08:55:31,0.74,$GPGGA,115306.0,1352.345237,S,04004.537761,W,1,11,0.8,199.1,M,-10.0,M,,*77,$GPGSA,A,3,08,10,16,18,23,26,27,28,29,31,32,,1.6,0.8,1.4*3D
2024/03/07,08:55:32,0.74,$GPGGA,115307.0,1352.344580,S,04004.535913,W,1,11,0.8,198.8,M,-10.0,M,,*7D,$GPGSA,A,3,08,10,16,18,23,26,27,28,29,31,32,,1.6,0.8,1.4*3D
2024/03/07,08:55:33,0.72,$GPGGA,115308.0,1352.343812,S,04004.533935,W,1,11,0.8,198.8,M,-10.0,M,,*71,$GPGSA,A,3,08,10,16,18,23,26,27,28,29,31,32,,1.6,0.8,1.4*3D
2024/03/07,08:55:34,0.72,$GPGGA,115309.0,1352.343150,S,04004.531977,W,1,11,0.8,198.8,M,-10.0,M,,*7B,$GPGSA,A,3,08,10,16,18,23,26,27,28,29,31,32,,1.6,0.8,1.4*3D
2024/03/07,08:55:35,0.75,$GPGGA,115310.0,1352.342608,S,04004.530200,W,1,11,0.8,198.8,M,-10.0,M,,*72,$GPGSA,A,3,08,10,16,18,23,26,27,28,29,31,32,,1.6,0.8,1.4*3D
2024/03/07,08:55:36,0.74,$GPGGA,115311.0,1352.342048,S,04004.528501,W,1,10,0.8,199.1,M,-10.0,M,,*77,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:55:37,0.76,$GPGGA,115312.0,1352.341633,S,04004.526956,W,1,10,0.8,199.6,M,-10.0,M,,*7A,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:55:38,0.73,$GPGGA,115313.0,1352.341215,S,04004.525525,W,1,10,0.8,199.7,M,-10.0,M,,*71,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:55:39,0.77,$GPGGA,115314.0,1352.340687,S,04004.524527,W,1,10,0.8,199.8,M,-10.0,M,,*74,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:55:40,0.75,$GPGGA,115315.0,1352.340342,S,04004.523495,W,1,10,0.8,200.2,M,-10.0,M,,*7F,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:55:41,0.78,$GPGGA,115316.0,1352.339912,S,04004.522677,W,1,10,0.8,200.8,M,-10.0,M,,*78,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:55:42,0.75,$GPGGA,115317.0,1352.339470,S,04004.521923,W,1,10,0.9,201.1,M,-10.0,M,,*74,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.9,1.4*37
2024/03/07,08:55:43,0.77,$GPGGA,115318.0,1352.338883,S,04004.521227,W,1,10,0.8,201.3,M,-10.0,M,,*76,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:55:44,0.73,$GPGGA,115319.0,1352.338039,S,04004.520669,W,1,10,0.8,201.5,M,-10.0,M,,*77,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:55:45,0.72,$GPGGA,115320.0,1352.336822,S,04004.520123,W,1,10,0.8,201.8,M,-10.0,M,,*75,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:55:46,0.74,$GPGGA,115321.0,1352.334980,S,04004.520088,W,1,10,0.8,202.0,M,-10.0,M,,*74,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:55:47,0.76,$GPGGA,115322.0,1352.333288,S,04004.520237,W,1,10,0.8,202.3,M,-10.0,M,,*76,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:55:48,0.77,$GPGGA,115323.0,1352.331379,S,04004.520518,W,1,10,0.8,202.3,M,-10.0,M,,*70,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:55:49,0.78,$GPGGA,115324.0,1352.329242,S,04004.520996,W,1,10,0.8,202.5,M,-10.0,M,,*7B,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:55:50,0.75,$GPGGA,115325.0,1352.327072,S,04004.521698,W,1,10,0.8,202.5,M,-10.0,M,,*75,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:55:51,0.77,$GPGGA,115326.0,1352.324741,S,04004.522509,W,1,10,0.8,202.5,M,-10.0,M,,*7A,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:55:52,0.76,$GPGGA,115327.0,1352.322319,S,04004.523318,W,1,10,0.8,202.5,M,-10.0,M,,*73,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:55:53,0.78,$GPGGA,115328.0,1352.317667,S,04004.525161,W,1,10,0.9,202.5,M,-10.0,M,,*7D,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.9,1.4*37
2024/03/07,08:55:54,0.76,$GPGGA,115329.0,1352.314742,S,04004.525902,W,1,10,0.9,202.7,M,-10.0,M,,*76,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.9,1.4*37
2024/03/07,08:55:55,0.75,$GPGGA,115330.0,1352.312200,S,04004.526769,W,1,10,0.8,202.5,M,-10.0,M,,*78,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:55:56,0.73,$GPGGA,115331.0,1352.309252,S,04004.527503,W,1,10,0.8,202.5,M,-10.0,M,,*7B,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:55:57,0.77,$GPGGA,115332.0,1352.306229,S,04004.528313,W,1,10,0.8,202.8,M,-10.0,M,,*7E,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:55:58,0.79,$GPGGA,115333.0,1352.303202,S,04004.529141,W,1,10,0.8,202.7,M,-10.0,M,,*78,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:55:59,0.79,$GPGGA,115334.0,1352.300339,S,04004.529814,W,1,10,0.8,202.8,M,-10.0,M,,*73,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:56:00,0.74,$GPGGA,115335.0,1352.297548,S,04004.530492,W,1,10,0.8,202.9,M,-10.0,M,,*76,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:56:01,0.78,$GPGGA,115336.0,1352.295039,S,04004.531623,W,1,10,0.8,202.8,M,-10.0,M,,*7C,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:56:02,0.80,$GPGGA,115337.0,1352.292530,S,04004.532582,W,1,10,0.8,202.8,M,-10.0,M,,*7D,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:56:03,0.78,$GPGGA,115338.0,1352.290213,S,04004.533371,W,1,10,0.8,202.8,M,-10.0,M,,*7D,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:56:04,0.74,$GPGGA,115339.0,1352.287765,S,04004.533802,W,1,10,0.8,202.7,M,-10.0,M,,*7E,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:56:05,0.72,$GPGGA,115340.0,1352.285068,S,04004.534419,W,1,10,0.8,202.9,M,-10.0,M,,*77,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:56:06,0.72,$GPGGA,115341.0,1352.282404,S,04004.534894,W,1,10,0.8,202.8,M,-10.0,M,,*77,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:56:07,0.72,$GPGGA,115342.0,1352.279685,S,04004.535598,W,1,10,0.8,203.0,M,-10.0,M,,*72,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:56:08,0.75,$GPGGA,115343.0,1352.276634,S,04004.536488,W,1,10,0.8,203.2,M,-10.0,M,,*77,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:56:09,0.74,$GPGGA,115344.0,1352.273457,S,04004.537391,W,1,10,0.8,203.3,M,-10.0,M,,*7D,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:56:10,0.74,$GPGGA,115345.0,1352.270148,S,04004.538462,W,1,10,0.8,203.4,M,-10.0,M,,*77,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:56:11,0.75,$GPGGA,115346.0,1352.266922,S,04004.539314,W,1,10,0.8,203.5,M,-10.0,M,,*71,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:56:12,0.72,$GPGGA,115347.0,1352.263609,S,04004.540203,W,1,10,0.8,203.6,M,-10.0,M,,*79,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:56:13,0.72,$GPGGA,115348.0,1352.260069,S,04004.541086,W,1,10,0.8,203.8,M,-10.0,M,,*75,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:56:14,0.71,$GPGGA,115349.0,1352.256608,S,04004.541909,W,1,10,0.8,203.8,M,-10.0,M,,*7E,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:56:15,0.74,$GPGGA,115350.0,1352.253363,S,04004.542621,W,1,10,0.8,204.2,M,-10.0,M,,*70,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
2024/03/07,08:56:16,0.73,$GPGGA,115351.0,1352.250139,S,04004.543434,W,1,10,0.8,204.4,M,-10.0,M,,*7E,$GPGSA,A,3,08,10,16,18,23,26,27,28,31,32,,,1.6,0.8,1.4*36
