MES=0.34; ; ; ; V/m; 3.58V; $GNRMC,120457.096,A,2127.3890,S,05422.7860,W,14.59,14.76,270324,,,A*74;;17.00;-43.00;2.00;25.07;63.87 -->27/03/24 08:04:58*;
MES=0.38; ; ; ; V/m; 3.58V; $GNRMC,120459.000,A,2127.3809,S,05422.7821,W,14.56,19.29,270324,,,A*78;;-7.00;33.00;-27.00;25.07;63.87 -->27/03/24 08:04:58*;
MES=0.37; ; ; ; V/m; 3.58V; $GNRMC,120459.000,A,2127.3809,S,05422.7821,W,14.56,19.29,270324,,,A*78;;-1.00;71.00;-16.00;25.07;63.87 -->27/03/24 08:04:58*;
MES=0.37; ; ; ; V/m; 3.58V; $GNRMC,120459.000,A,2127.3809,S,05422.7821,W,14.56,19.29,270324,,,A*78;;-12.00;-52.00;-14.00;25.07;63.87 -->27/03/24 08:04:58*;
MES=0.37; ; ; ; V/m; 3.58V; $GNRMC,120500.000,A,2127.3776,S,05422.7812,W,14.13,18.06,270324,,,A*7F;;-4.00;61.00;63.00;25.07;63.87 -->27/03/24 08:04:59*;
MES=0.36; ; ; ; V/m; 3.58V; $GNRMC,120500.000,A,2127.3776,S,05422.7812,W,14.13,18.06,270324,,,A*7F;;9.00;-19.00;-26.00;25.07;63.87 -->27/03/24 08:04:59*;
MES=0.34; ; ; ; V/m; 3.58V; $GNRMC,120500.000,A,2127.3776,S,05422.7812,W,14.13,18.06,270324,,,A*7F;;7.00;0.00;22.00;25.07;63.87 -->27/03/24 08:04:59*;
MES=0.34; ; ; ; V/m; 3.58V; $GNRMC,120500.000,A,2127.3776,S,05422.7812,W,14.13,18.06,270324,,,A*7F;;31.00;14.00;-33.00;25.07;63.87 -->27/03/24 08:04:59*;
MES=0.34; ; ; ; V/m; 3.58V; $GNRMC,120501.000,A,2127.3751,S,05422.7825,W,13.39,19.90,270324,,,A*7E;;-6.00;49.00;27.00;25.07;63.87 -->27/03/24 08:05:00*;
MES=0.38; ; ; ; V/m; 3.58V; $GNRMC,120501.000,A,2127.3751,S,05422.7825,W,13.39,19.90,270324,,,A*7E;;-26.00;-33.00;45.00;25.26;63.06 -->27/03/24 08:05:00*;
MES=0.37; ; ; ; V/m; 3.58V; $GNRMC,120501.000,A,2127.3751,S,05422.7825,W,13.39,19.90,270324,,,A*7E;;7.00;-13.00;-88.00;25.26;63.06 -->27/03/24 08:05:00*;
MES=0.36; ; ; ; V/m; 3.58V; $GNRMC,120501.000,A,2127.3751,S,05422.7825,W,13.39,19.90,270324,,,A*7E;;0.00;38.00;39.00;25.26;63.06 -->27/03/24 08:05:01*;
MES=0.36; ; ; ; V/m; 3.58V; $GNRMC,120502.000,A,2127.3720,S,05422.7814,W,10.98,19.24,270324,,,A*7E;;8.00;-29.00;-51.00;25.26;63.06 -->27/03/24 08:05:01*;
MES=0.39; ; ; ; V/m; 3.58V; $GNRMC,120502.000,A,2127.3720,S,05422.7814,W,10.98,19.24,270324,,,A*7E;;-26.00;45.00;61.00;25.26;63.06 -->27/03/24 08:05:01*;
MES=0.41; ; ; ; V/m; 3.58V; $GNRMC,120502.000,A,2127.3720,S,05422.7814,W,10.98,19.24,270324,,,A*7E;;7.00;-26.00;-30.00;25.26;63.06 -->27/03/24 08:05:01*;
MES=0.39; ; ; ; V/m; 3.58V; $GNRMC,120502.000,A,2127.3720,S,05422.7814,W,10.98,19.24,270324,,,A*7E;;34.00;-108.00;25.00;25.26;63.06 -->27/03/24 08:05:02*;
MES=0.39; ; ; ; V/m; 3.58V; $GNRMC,120503.000,A,2127.3696,S,05422.7806,W,7.73,14.62,270324,,,A*4C;;-9.00;53.00;-125.00;25.26;63.06 -->27/03/24 08:05:02*;
MES=0.37; ; ; ; V/m; 3.58V; $GNRMC,120503.000,A,2127.3696,S,05422.7806,W,7.73,14.62,270324,,,A*4C;;-49.00;-164.00;158.00;25.26;63.06 -->27/03/24 08:05:02*;
