Date;Time;Value;GPGGA;gps_time;lat;N/S;lon;E/O;fix;number_satellites;diution;height;M;geoid_height;M;;*CRC;GPGSA;A;3D_fix;PRN;PRN;PRN;PRN;PRN;PRN;PRN;PRN;PRN;PRN;PRN;PRN;PDOP;HDOP;VDOP*CRC
23/04/2024;16:17:14;9.23;$GPGGA;191709.1;2.046.385.050;S;4.132.245.996;W;1;7;1.2;265.9;M;-5.0;M;;*4B;$GPGSA;A;3;5;7;9;14;17;20;22;;;;;;2.3;1.2;2.0*38
23/04/2024;16:17:15;9.20;$GPGGA;191716.6;2.046.387.108;S;4.132.245.178;W;1;8;1.1;268.0;M;-5.0;M;;*4C;$GPGSA;A;3;5;7;9;14;17;20;22;30;;;;;2.2;1.1;1.9*33
23/04/2024;16:17:16;9.20;$GPGGA;191717.7;2.046.387.343;S;4.132.244.818;W;1;8;1.1;267.8;M;-5.0;M;;*48;$GPGSA;A;3;5;7;9;14;17;20;22;30;;;;;2.2;1.1;1.9*33
23/04/2024;16:17:17;9.18;$GPGGA;191718.6;2.046.387.301;S;4.132.245.547;W;1;8;1.1;266.9;M;-5.0;M;;*46;$GPGSA;A;3;5;7;9;14;17;20;22;30;;;;;2.2;1.1;1.9*33
23/04/2024;16:17:18;9.20;$GPGGA;191719.6;2.046.388.638;S;4.132.244.492;W;1;8;1.1;267.6;M;-5.0;M;;*41;$GPGSA;A;3;5;7;9;14;17;20;22;30;;;;;2.2;1.1;1.9*33
23/04/2024;16:17:19;9.18;$GPGGA;191720.0;2.046.390.111;S;4.132.241.742;W;1;8;1.0;262.9;M;-5.0;M;;*48;$GPGSA;A;3;5;7;9;14;17;20;22;30;;;;;2.2;1.0;1.9*32
23/04/2024;16:17:19;9.21;$GPGGA;191721.0;2.046.389.243;S;4.132.242.453;W;1;7;1.0;263.8;M;-5.0;M;;*4A;$GPGSA;A;3;5;7;9;14;17;20;22;;;;;;2.2;1.0;1.9*31
23/04/2024;16:17:20;9.19;$GPGGA;191722.0;2.046.388.550;S;4.132.243.023;W;1;7;1.0;263.1;M;-5.0;M;;*46;$GPGSA;A;3;5;7;9;14;17;20;22;;;;;;2.2;1.0;1.9*31
23/04/2024;16:17:21;9.18;$GPGGA;191723.0;2.046.388.428;S;4.132.243.108;W;1;7;1.0;263.2;M;-5.0;M;;*42;$GPGSA;A;3;5;7;9;14;17;20;22;;;;;;2.2;1.0;1.9*31
23/04/2024;16:17:22;9.18;$GPGGA;191724.0;2.046.388.299;S;4.132.243.289;W;1;7;1.0;263.0;M;-5.0;M;;*41;$GPGSA;A;3;5;7;9;14;17;20;22;;;;;;2.2;1.0;1.9*31
23/04/2024;16:17:23;9.18;$GPGGA;191725.0;2.046.388.113;S;4.132.243.429;W;1;7;1.0;262.7;M;-5.0;M;;*4B;$GPGSA;A;3;5;7;9;14;17;20;22;;;;;;2.2;1.0;1.9*31
23/04/2024;16:17:24;9.20;$GPGGA;191726.0;2.046.388.009;S;4.132.243.558;W;1;7;1.0;262.3;M;-5.0;M;;*41;$GPGSA;A;3;5;7;9;14;17;20;22;;;;;;2.2;1.0;1.9*31
23/04/2024;16:17:25;9.21;$GPGGA;191727.0;2.046.388.057;S;4.132.243.638;W;1;8;1.0;262.1;M;-5.0;M;;*43;$GPGSA;A;3;5;7;9;14;17;20;22;30;;;;;2.0;1.0;1.7*3E
23/04/2024;16:17:26;9.19;$GPGGA;191728.0;2.046.387.811;S;4.132.243.899;W;1;8;1.0;262.1;M;-5.0;M;;*4C;$GPGSA;A;3;5;7;9;14;17;20;22;30;;;;;2.0;1.0;1.7*3E
23/04/2024;16:17:27;9.18;$GPGGA;191729.0;2.046.387.783;S;4.132.243.846;W;1;8;1.0;261.5;M;-5.0;M;;*4C;$GPGSA;A;3;5;7;9;14;17;20;22;30;;;;;2.0;1.0;1.7*3E
23/04/2024;16:17:28;9.17;$GPGGA;191730.0;2.046.387.679;S;4.132.243.910;W;1;8;1.0;261.5;M;-5.0;M;;*42;$GPGSA;A;3;5;7;9;14;17;20;22;30;;;;;2.0;1.0;1.7*3E
23/04/2024;16:17:29;9.17;$GPGGA;191731.0;2.046.387.694;S;4.132.243.825;W;1;8;1.0;261.2;M;-5.0;M;;*40;$GPGSA;A;3;5;7;9;14;17;20;22;30;;;;;2.0;1.0;1.7*3E
23/04/2024;16:17:30;9.14;$GPGGA;191732.0;2.046.387.741;S;4.132.243.783;W;1;8;1.0;261.1;M;-5.0;M;;*4A;$GPGSA;A;3;5;7;9;14;17;20;22;30;;;;;2.0;1.0;1.7*3E
23/04/2024;16:17:31;9.17;$GPGGA;191733.0;2.046.387.746;S;4.132.243.771;W;1;8;1.0;261.1;M;-5.0;M;;*41;$GPGSA;A;3;5;7;9;14;17;20;22;30;;;;;2.0;1.0;1.7*3E
23/04/2024;16:17:32;9.16;$GPGGA;191734.0;2.046.387.762;S;4.132.243.766;W;1;8;1.0;261.1;M;-5.0;M;;*46;$GPGSA;A;3;5;7;9;14;17;20;22;30;;;;;2.0;1.0;1.7*3E
23/04/2024;16:17:33;9.19;$GPGGA;191735.0;2.046.387.770;S;4.132.243.764;W;1;8;1.0;261.1;M;-5.0;M;;*46;$GPGSA;A;3;5;7;9;14;17;20;22;30;;;;;2.0;1.0;1.7*3E
23/04/2024;16:17:34;9.17;$GPGGA;191736.0;2.046.387.773;S;4.132.243.762;W;1;8;1.0;261.0;M;-5.0;M;;*41;$GPGSA;A;3;5;7;9;14;17;20;22;30;;;;;2.0;1.0;1.7*3E
23/04/2024;16:17:35;9.16;$GPGGA;191737.0;2.046.387.775;S;4.132.243.762;W;1;7;1.0;261.0;M;-5.0;M;;*49;$GPGSA;A;3;5;9;14;17;20;22;30;;;;;;2.0;1.0;1.7*39
23/04/2024;16:17:36;9.19;$GPGGA;191738.0;2.046.387.775;S;4.132.243.761;W;1;7;1.0;261.0;M;-5.0;M;;*45;$GPGSA;A;3;5;9;14;17;20;22;30;;;;;;2.0;1.0;1.7*39
23/04/2024;16:17:37;9.21;$GPGGA;191739.0;2.046.387.776;S;4.132.243.760;W;1;7;1.0;261.0;M;-5.0;M;;*46;$GPGSA;A;3;5;9;14;17;20;22;30;;;;;;2.0;1.0;1.7*39
23/04/2024;16:17:38;9.20;$GPGGA;191740.0;2.046.387.777;S;4.132.243.759;W;1;7;1.0;261.0;M;-5.0;M;;*43;$GPGSA;A;3;5;9;14;17;20;22;30;;;;;;2.0;1.0;1.7*39
23/04/2024;16:17:39;9.19;$GPGGA;191741.0;2.046.387.777;S;4.132.243.758;W;1;7;1.0;261.0;M;-5.0;M;;*43;$GPGSA;A;3;5;9;14;17;20;22;30;;;;;;2.0;1.0;1.7*39
23/04/2024;16:17:40;9.20;$GPGGA;191742.0;2.046.387.777;S;4.132.243.758;W;1;7;1.0;261.0;M;-5.0;M;;*40;$GPGSA;A;3;5;9;14;17;20;22;30;;;;;;2.0;1.0;1.7*39
23/04/2024;16:17:41;9.20;$GPGGA;191743.0;2.046.387.778;S;4.132.243.757;W;1;7;1.0;261.0;M;-5.0;M;;*41;$GPGSA;A;3;5;9;14;17;20;22;30;;;;;;2.0;1.0;1.7*39
23/04/2024;16:17:42;9.19;$GPGGA;191744.0;2.046.387.778;S;4.132.243.756;W;1;7;1.0;261.0;M;-5.0;M;;*47;$GPGSA;A;3;5;9;14;17;20;22;30;;;;;;2.0;1.0;1.7*39
23/04/2024;16:17:43;9.19;$GPGGA;191745.0;2.046.387.780;S;4.132.243.756;W;1;7;1.0;261.0;M;-5.0;M;;*41;$GPGSA;A;3;5;9;14;17;20;22;30;;;;;;2.0;1.0;1.7*39
23/04/2024;16:17:44;9.18;$GPGGA;191746.0;2.046.387.782;S;4.132.243.755;W;1;7;1.0;261.0;M;-5.0;M;;*43;$GPGSA;A;3;5;9;14;17;20;22;30;;;;;;2.0;1.0;1.7*39
23/04/2024;16:17:45;9.20;$GPGGA;191747.0;2.046.387.784;S;4.132.243.754;W;1;7;1.0;261.0;M;-5.0;M;;*45;$GPGSA;A;3;5;9;14;17;20;22;30;;;;;;2.0;1.0;1.7*39
23/04/2024;16:17:46;9.20;$GPGGA;191748.0;2.046.387.786;S;4.132.243.753;W;1;7;1.0;261.0;M;-5.0;M;;*4F;$GPGSA;A;3;5;9;14;17;20;22;30;;;;;;2.0;1.0;1.7*39
23/04/2024;16:17:47;9.19;$GPGGA;191749.0;2.046.387.788;S;4.132.243.752;W;1;7;1.0;261.0;M;-5.0;M;;*41;$GPGSA;A;3;5;9;14;17;20;22;30;;;;;;2.0;1.0;1.7*39
23/04/2024;16:17:48;9.19;$GPGGA;191750.0;2.046.387.790;S;4.132.243.752;W;1;7;1.0;261.0;M;-5.0;M;;*40;$GPGSA;A;3;5;9;14;17;20;22;30;;;;;;2.0;1.0;1.7*39
23/04/2024;16:17:49;9.18;$GPGGA;191751.0;2.046.387.792;S;4.132.243.750;W;1;7;1.0;261.0;M;-5.0;M;;*41;$GPGSA;A;3;5;9;14;17;20;22;30;;;;;;2.0;1.0;1.7*39
23/04/2024;16:17:50;9.19;$GPGGA;191752.0;2.046.387.793;S;4.132.243.750;W;1;7;1.0;261.0;M;-5.0;M;;*43;$GPGSA;A;3;5;9;14;17;20;22;30;;;;;;2.0;1.0;1.7*39
23/04/2024;16:17:51;9.19;$GPGGA;191753.0;2.046.387.794;S;4.132.243.750;W;1;7;1.0;261.0;M;-5.0;M;;*45;$GPGSA;A;3;5;9;14;17;20;22;30;;;;;;2.0;1.0;1.7*39
23/04/2024;16:17:52;9.19;$GPGGA;191754.0;2.046.387.796;S;4.132.243.750;W;1;7;1.0;261.0;M;-5.0;M;;*40;$GPGSA;A;3;5;9;14;17;20;22;30;;;;;;2.0;1.0;1.7*39
23/04/2024;16:17:53;9.18;$GPGGA;191755.0;2.046.387.797;S;4.132.243.749;W;1;7;1.0;261.0;M;-5.0;M;;*48;$GPGSA;A;3;5;9;14;17;20;22;30;;;;;;2.0;1.0;1.7*39
23/04/2024;16:17:54;9.19;$GPGGA;191756.0;2.046.387.798;S;4.132.243.748;W;1;7;1.0;261.0;M;-5.0;M;;*45;$GPGSA;A;3;5;9;14;17;20;22;30;;;;;;2.0;1.0;1.7*39
23/04/2024;16:17:55;9.17;$GPGGA;191757.0;2.046.387.799;S;4.132.243.747;W;1;7;1.0;261.0;M;-5.0;M;;*4A;$GPGSA;A;3;5;9;14;17;20;22;30;;;;;;2.0;1.0;1.7*39
23/04/2024;16:17:56;9.21;$GPGGA;191758.0;2.046.387.800;S;4.132.243.746;W;1;7;1.0;261.0;M;-5.0;M;;*4B;$GPGSA;A;3;5;9;14;17;20;22;30;;;;;;2.0;1.0;1.7*39
23/04/2024;16:17:57;9.22;$GPGGA;191759.0;2.046.387.803;S;4.132.243.744;W;1;7;1.0;261.0;M;-5.0;M;;*4B;$GPGSA;A;3;5;9;14;17;20;22;30;;;;;;2.0;1.0;1.7*39
23/04/2024;16:17:58;9.20;$GPGGA;191800.0;2.046.387.804;S;4.132.243.743;W;1;7;1.0;261.0;M;-5.0;M;;*48;$GPGSA;A;3;5;9;14;17;20;22;30;;;;;;2.0;1.0;1.7*39
23/04/2024;16:17:59;9.15;$GPGGA;191801.0;2.046.387.806;S;4.132.243.742;W;1;7;1.0;261.0;M;-5.0;M;;*4A;$GPGSA;A;3;5;9;14;17;20;22;30;;;;;;2.0;1.0;1.7*39
23/04/2024;16:18:00;9.17;$GPGGA;191802.0;2.046.387.807;S;4.132.243.741;W;1;7;1.0;261.0;M;-5.0;M;;*4B;$GPGSA;A;3;5;9;14;17;20;22;30;;;;;;2.0;1.0;1.7*39
23/04/2024;16:18:01;9.19;$GPGGA;191803.0;2.046.387.809;S;4.132.243.739;W;1;7;1.0;261.0;M;-5.0;M;;*4B;$GPGSA;A;3;5;9;14;17;20;22;30;;;;;;2.0;1.0;1.7*39
23/04/2024;16:18:02;9.14;$GPGGA;191804.0;2.046.387.810;S;4.132.243.738;W;1;7;1.0;261.0;M;-5.0;M;;*45;$GPGSA;A;3;5;9;14;17;20;22;30;;;;;;2.0;1.0;1.7*39
23/04/2024;16:18:03;9.18;$GPGGA;191805.0;2.046.387.811;S;4.132.243.737;W;1;7;1.0;261.0;M;-5.0;M;;*4A;$GPGSA;A;3;5;9;14;17;20;22;30;;;;;;2.0;1.0;1.7*39
23/04/2024;16:18:04;9.18;$GPGGA;191806.0;2.046.387.812;S;4.132.243.736;W;1;7;1.0;261.0;M;-5.0;M;;*4B;$GPGSA;A;3;5;9;14;17;20;22;30;;;;;;2.0;1.0;1.7*39
23/04/2024;16:18:05;9.18;$GPGGA;191807.0;2.046.387.813;S;4.132.243.735;W;1;7;1.0;261.0;M;-5.0;M;;*48;$GPGSA;A;3;5;9;14;17;20;22;30;;;;;;2.0;1.0;1.7*39
23/04/2024;16:18:06;9.17;$GPGGA;191808.0;2.046.387.814;S;4.132.243.733;W;1;7;1.0;261.0;M;-5.0;M;;*46;$GPGSA;A;3;5;9;14;17;20;22;30;;;;;;2.0;1.0;1.7*39
23/04/2024;16:18:07;9.18;$GPGGA;191809.0;2.046.387.814;S;4.132.243.733;W;1;7;1.0;261.0;M;-5.0;M;;*47;$GPGSA;A;3;5;9;14;17;20;22;30;;;;;;2.0;1.0;1.7*39
23/04/2024;16:18:08;9.17;$GPGGA;191810.0;2.046.387.814;S;4.132.243.733;W;1;7;1.0;261.0;M;-5.0;M;;*4F;$GPGSA;A;3;5;9;14;17;20;22;30;;;;;;2.0;1.0;1.7*39
23/04/2024;16:18:09;9.18;$GPGGA;191811.0;2.046.387.813;S;4.132.243.733;W;1;7;1.0;261.0;M;-5.0;M;;*49;$GPGSA;A;3;5;9;14;17;20;22;30;;;;;;2.2;1.0;1.9*35
23/04/2024;16:18:10;9.16;$GPGGA;191812.0;2.046.387.812;S;4.132.243.733;W;1;7;1.0;261.0;M;-5.0;M;;*4B;$GPGSA;A;3;5;9;14;17;20;22;30;;;;;;2.2;1.0;1.9*35
23/04/2024;16:18:11;9.17;$GPGGA;191813.0;2.046.387.810;S;4.132.243.733;W;1;7;1.0;260.9;M;-5.0;M;;*40;$GPGSA;A;3;5;9;14;17;20;22;30;;;;;;2.2;1.0;1.9*35
23/04/2024;16:18:12;9.18;$GPGGA;191814.0;2.046.387.809;S;4.132.243.733;W;1;7;1.0;260.9;M;-5.0;M;;*4F;$GPGSA;A;3;5;9;14;17;20;22;30;;;;;;2.2;1.0;1.9*35
23/04/2024;16:18:13;9.17;$GPGGA;191815.0;2.046.387.807;S;4.132.243.733;W;1;7;1.0;260.9;M;-5.0;M;;*40;$GPGSA;A;3;5;9;14;17;20;22;30;;;;;;2.2;1.0;1.9*35
23/04/2024;16:18:14;9.17;$GPGGA;191816.0;2.046.387.806;S;4.132.243.732;W;1;7;1.0;260.9;M;-5.0;M;;*43;$GPGSA;A;3;5;9;14;17;20;22;30;;;;;;2.2;1.0;1.9*35
23/04/2024;16:18:15;9.16;$GPGGA;191817.0;2.046.387.803;S;4.132.243.732;W;1;7;1.0;260.9;M;-5.0;M;;*47;$GPGSA;A;3;5;9;14;17;20;22;30;;;;;;2.2;1.0;1.9*35
23/04/2024;16:18:16;9.17;$GPGGA;191818.0;2.046.387.801;S;4.132.243.732;W;1;7;1.0;260.9;M;-5.0;M;;*4A;$GPGSA;A;3;5;9;14;17;20;22;30;;;;;;2.2;1.0;1.9*35
23/04/2024;16:18:17;9.08;$GPGGA;191819.0;2.046.387.799;S;4.132.243.731;W;1;7;1.0;260.9;M;-5.0;M;;*46;$GPGSA;A;3;5;9;14;17;20;22;30;;;;;;2.2;1.0;1.9*35
23/04/2024;16:18:18;9.16;$GPGGA;191820.0;2.046.387.748;S;4.132.243.677;W;1;8;1.0;261.0;M;-5.0;M;;*44;$GPGSA;A;3;5;7;9;14;17;20;22;30;;;;;2.0;1.0;1.7*3E
23/04/2024;16:18:19;9.19;$GPGGA;191821.0;2.046.387.520;S;4.132.243.198;W;1;9;1.0;260.8;M;-5.0;M;;*47;$GPGSA;A;3;5;7;9;13;14;17;20;22;30;;;;2.0;1.0;1.7*3C
23/04/2024;16:18:20;9.20;$GPGGA;191822.0;2.046.387.113;S;4.132.243.013;W;1;9;1.0;260.9;M;-5.0;M;;*43;$GPGSA;A;3;5;7;9;13;14;17;20;22;30;;;;2.0;1.0;1.7*3C
23/04/2024;16:18:21;9.20;$GPGGA;191823.0;2.046.386.399;S;4.132.242.678;W;1;9;1.0;261.1;M;-5.0;M;;*40;$GPGSA;A;3;5;7;9;13;14;17;20;22;30;;;;2.0;1.0;1.7*3C
23/04/2024;16:18:22;9.20;$GPGGA;191824.0;2.046.385.803;S;4.132.241.770;W;1;9;1.0;261.1;M;-5.0;M;;*46;$GPGSA;A;3;5;7;9;13;14;17;20;22;30;;;;2.0;1.0;1.7*3C
23/04/2024;16:18:23;9.19;$GPGGA;191825.0;2.046.385.085;S;4.132.240.699;W;1;9;1.0;261.1;M;-5.0;M;;*46;$GPGSA;A;3;5;7;9;13;14;17;20;22;30;;;;2.0;1.0;1.7*3C
23/04/2024;16:18:24;9.21;$GPGGA;191826.0;2.046.384.354;S;4.132.239.535;W;1;9;1.0;261.1;M;-5.0;M;;*40;$GPGSA;A;3;5;7;9;13;14;17;20;22;30;;;;2.0;1.0;1.7*3C
23/04/2024;16:18:25;9.20;$GPGGA;191827.0;2.046.383.494;S;4.132.238.662;W;1;9;1.0;261.4;M;-5.0;M;;*48;$GPGSA;A;3;5;7;9;13;14;17;20;22;30;;;;2.0;1.0;1.7*3C
23/04/2024;16:18:26;9.12;$GPGGA;191828.0;2.046.383.060;S;4.132.238.127;W;1;9;1.0;261.9;M;-5.0;M;;*43;$GPGSA;A;3;5;7;9;13;14;17;20;22;30;;;;2.0;1.0;1.7*3C
23/04/2024;16:18:27;9.17;$GPGGA;191829.0;2.046.382.411;S;4.132.237.326;W;1;9;1.0;262.3;M;-5.0;M;;*44;$GPGSA;A;3;5;7;9;13;14;17;20;22;30;;;;2.0;1.0;1.7*3C
23/04/2024;16:18:28;9.16;$GPGGA;191830.0;2.046.381.781;S;4.132.236.435;W;1;9;1.0;262.3;M;-5.0;M;;*41;$GPGSA;A;3;5;7;9;13;14;17;20;22;30;;;;2.0;1.0;1.7*3C
23/04/2024;16:18:29;9.12;$GPGGA;191831.0;2.046.381.125;S;4.132.235.396;W;1;9;1.0;262.3;M;-5.0;M;;*45;$GPGSA;A;3;5;7;9;13;14;17;20;22;30;;;;2.0;1.0;1.7*3C
23/04/2024;16:18:30;9.19;$GPGGA;191832.0;2.046.380.472;S;4.132.234.381;W;1;9;1.0;262.2;M;-5.0;M;;*46;$GPGSA;A;3;5;7;9;13;14;17;20;22;30;;;;2.0;1.0;1.7*3C
23/04/2024;16:18:31;9.19;$GPGGA;191833.0;2.046.379.758;S;4.132.233.088;W;1;9;1.0;262.1;M;-5.0;M;;*44;$GPGSA;A;3;5;7;9;13;14;17;20;22;30;;;;2.0;1.0;1.7*3C
23/04/2024;16:18:32;9.20;$GPGGA;191834.0;2.046.379.093;S;4.132.231.693;W;1;9;1.0;262.2;M;-5.0;M;;*4E;$GPGSA;A;3;5;7;9;13;14;17;20;22;30;;;;2.0;1.0;1.7*3C
23/04/2024;16:18:33;9.21;$GPGGA;191835.0;2.046.378.245;S;4.132.230.131;W;1;9;1.1;262.2;M;-5.0;M;;*48;$GPGSA;A;3;5;7;9;13;14;17;20;22;30;;;;2.1;1.1;1.8*33
23/04/2024;16:18:34;9.18;$GPGGA;191836.0;2.046.377.289;S;4.132.228.522;W;1;9;1.1;262.2;M;-5.0;M;;*4B;$GPGSA;A;3;5;7;9;13;14;17;20;22;30;;;;2.1;1.1;1.8*33
23/04/2024;16:18:35;9.17;$GPGGA;191837.0;2.046.376.289;S;4.132.226.863;W;1;9;1.0;262.2;M;-5.0;M;;*4C;$GPGSA;A;3;5;7;9;13;14;17;20;22;30;;;;2.0;1.0;1.7*3C
23/04/2024;16:18:36;9.20;$GPGGA;191838.0;2.046.375.198;S;4.132.225.213;W;1;9;1.0;262.2;M;-5.0;M;;*4D;$GPGSA;A;3;5;7;9;13;14;17;20;22;30;;;;2.0;1.0;1.7*3C
23/04/2024;16:18:37;9.19;$GPGGA;191839.0;2.046.374.142;S;4.132.223.387;W;1;9;1.0;262.0;M;-5.0;M;;*42;$GPGSA;A;3;5;7;9;13;14;17;20;22;30;;;;2.0;1.0;1.7*3C
23/04/2024;16:18:38;9.19;$GPGGA;191840.0;2.046.372.938;S;4.132.221.528;W;1;9;1.0;261.8;M;-5.0;M;;*45;$GPGSA;A;3;5;7;9;13;14;17;20;22;30;;;;2.0;1.0;1.7*3C
23/04/2024;16:18:39;9.19;$GPGGA;191841.0;2.046.371.658;S;4.132.219.570;W;1;9;1.0;261.8;M;-5.0;M;;*48;$GPGSA;A;3;5;7;9;13;14;17;20;22;30;;;;2.0;1.0;1.7*3C
23/04/2024;16:18:40;9.19;$GPGGA;191842.0;2.046.370.432;S;4.132.217.543;W;1;9;1.0;261.6;M;-5.0;M;;*44;$GPGSA;A;3;5;7;9;13;14;17;20;22;30;;;;2.0;1.0;1.7*3C
23/04/2024;16:18:41;9.18;$GPGGA;191843.0;2.046.369.225;S;4.132.215.501;W;1;9;1.0;261.5;M;-5.0;M;;*4A;$GPGSA;A;3;5;7;9;13;14;17;20;22;30;;;;2.0;1.0;1.7*3C
23/04/2024;16:18:42;9.20;$GPGGA;191844.0;2.046.367.901;S;4.132.213.274;W;1;9;1.0;261.5;M;-5.0;M;;*4D;$GPGSA;A;3;5;7;9;13;14;17;20;22;30;;;;2.0;1.0;1.7*3C
23/04/2024;16:18:43;9.21;$GPGGA;191845.0;2.046.366.585;S;4.132.210.989;W;1;9;1.0;261.3;M;-5.0;M;;*41;$GPGSA;A;3;5;7;9;13;14;17;20;22;30;;;;2.0;1.0;1.7*3C
23/04/2024;16:18:44;9.19;$GPGGA;191846.0;2.046.365.253;S;4.132.208.771;W;1;9;1.0;261.2;M;-5.0;M;;*4C;$GPGSA;A;3;5;7;9;13;14;17;20;22;30;;;;2.0;1.0;1.7*3C
23/04/2024;16:18:45;9.20;$GPGGA;191847.0;2.046.363.848;S;4.132.206.420;W;1;9;1.0;261.2;M;-5.0;M;;*42;$GPGSA;A;3;5;7;9;13;14;17;20;22;30;;;;2.0;1.0;1.7*3C
23/04/2024;16:18:46;9.21;$GPGGA;191848.0;2.046.362.282;S;4.132.204.192;W;1;9;1.0;261.4;M;-5.0;M;;*48;$GPGSA;A;3;5;7;9;13;14;17;20;22;30;;;;2.0;1.0;1.7*3C
23/04/2024;16:18:47;9.19;$GPGGA;191849.0;2.046.360.751;S;4.132.201.779;W;1;9;1.0;261.4;M;-5.0;M;;*46;$GPGSA;A;3;5;7;9;13;14;17;20;22;30;;;;2.0;1.0;1.7*3C
23/04/2024;16:18:48;9.20;$GPGGA;191850.0;2.046.359.241;S;4.132.199.334;W;1;9;1.0;261.6;M;-5.0;M;;*4D;$GPGSA;A;3;5;7;9;13;14;17;20;22;30;;;;2.0;1.0;1.7*3C
23/04/2024;16:18:49;9.18;$GPGGA;191851.0;2.046.357.709;S;4.132.196.848;W;1;9;1.0;261.5;M;-5.0;M;;*47;$GPGSA;A;3;5;7;9;13;14;17;20;22;30;;;;2.0;1.0;1.7*3C
23/04/2024;16:18:50;9.22;$GPGGA;191852.0;2.046.356.152;S;4.132.194.294;W;1;9;1.0;261.4;M;-5.0;M;;*45;$GPGSA;A;3;5;7;9;13;14;17;20;22;30;;;;2.0;1.0;1.7*3C
23/04/2024;16:18:51;9.22;$GPGGA;191853.0;2.046.354.469;S;4.132.191.905;W;1;9;1.0;261.5;M;-5.0;M;;*4C;$GPGSA;A;3;5;7;9;13;14;17;20;22;30;;;;2.0;1.0;1.7*3C
23/04/2024;16:18:52;9.20;$GPGGA;191854.0;2.046.352.811;S;4.132.189.469;W;1;9;1.0;261.2;M;-5.0;M;;*47;$GPGSA;A;3;5;7;9;13;14;17;20;22;30;;;;2.0;1.0;1.7*3C
23/04/2024;16:18:53;9.19;$GPGGA;191855.0;2.046.350.942;S;4.132.187.231;W;1;9;1.0;261.1;M;-5.0;M;;*45;$GPGSA;A;3;5;7;9;13;14;17;20;22;30;;;;2.0;1.0;1.7*3C
23/04/2024;16:18:54;9.21;$GPGGA;191856.0;2.046.348.928;S;4.132.185.116;W;1;9;1.0;260.4;M;-5.0;M;;*43;$GPGSA;A;3;5;7;9;13;14;17;20;22;30;;;;2.0;1.0;1.7*3C
23/04/2024;16:18:55;9.18;$GPGGA;191857.0;2.046.346.854;S;4.132.183.119;W;1;9;1.0;260.3;M;-5.0;M;;*48;$GPGSA;A;3;5;7;9;13;14;17;20;22;30;;;;2.0;1.0;1.7*3C
23/04/2024;16:18:56;9.18;$GPGGA;191858.0;2.046.344.786;S;4.132.181.141;W;1;9;1.0;260.5;M;-5.0;M;;*4C;$GPGSA;A;3;5;7;9;13;14;17;20;22;30;;;;2.0;1.0;1.7*3C
23/04/2024;16:18:57;9.19;$GPGGA;191859.0;2.046.342.019;S;4.132.178.962;W;1;9;1.0;260.0;M;-5.0;M;;*40;$GPGSA;A;3;5;7;9;13;14;17;20;22;30;;;;2.0;1.0;1.7*3C
23/04/2024;16:18:58;9.20;$GPGGA;191900.0;2.046.339.747;S;4.132.176.906;W;1;9;1.1;259.4;M;-5.0;M;;*4E;$GPGSA;A;3;5;7;9;13;14;17;20;22;30;;;;2.1;1.1;1.8*33
23/04/2024;16:18:59;9.19;$GPGGA;191901.0;2.046.337.448;S;4.132.174.935;W;1;9;1.1;259.3;M;-5.0;M;;*48;$GPGSA;A;3;5;7;9;13;14;17;20;22;30;;;;2.1;1.1;1.8*33
23/04/2024;16:19:00;9.19;$GPGGA;191902.0;2.046.335.295;S;4.132.172.912;W;1;9;1.1;259.0;M;-5.0;M;;*4F;$GPGSA;A;3;5;7;9;13;14;17;20;22;30;;;;2.1;1.1;1.8*33
23/04/2024;16:19:01;9.20;$GPGGA;191903.0;2.046.332.929;S;4.132.171.103;W;1;9;1.0;258.5;M;-5.0;M;;*4B;$GPGSA;A;3;5;7;9;13;14;17;20;22;30;;;;2.0;1.0;1.7*3C
23/04/2024;16:19:02;9.23;$GPGGA;191904.0;2.046.330.592;S;4.132.169.311;W;1;9;1.0;258.2;M;-5.0;M;;*4D;$GPGSA;A;3;5;7;9;13;14;17;20;22;30;;;;2.0;1.0;1.7*3C
23/04/2024;16:19:03;9.23;$GPGGA;191905.0;2.046.328.650;S;4.132.167.299;W;1;9;1.0;258.1;M;-5.0;M;;*44;$GPGSA;A;3;5;7;9;13;14;17;20;22;30;;;;2.0;1.0;1.7*3C
23/04/2024;16:19:04;9.22;$GPGGA;191906.0;2.046.326.760;S;4.132.165.681;W;1;9;1.0;257.9;M;-5.0;M;;*43;$GPGSA;A;3;5;7;9;13;14;17;20;22;30;;;;2.0;1.0;1.7*3C
23/04/2024;16:19:05;9.21;$GPGGA;191907.0;2.046.325.300;S;4.132.164.556;W;1;9;1.0;257.7;M;-5.0;M;;*45;$GPGSA;A;3;5;7;9;13;14;17;20;22;30;;;;2.0;1.0;1.7*3C
23/04/2024;16:19:06;9.18;$GPGGA;191908.0;2.046.324.286;S;4.132.163.988;W;1;8;1.0;257.6;M;-5.0;M;;*4C;$GPGSA;A;3;7;9;13;14;17;20;22;30;;;;;2.0;1.0;1.7*39
23/04/2024;16:19:07;9.17;$GPGGA;191909.0;2.046.323.468;S;4.132.163.454;W;1;8;1.0;257.6;M;-5.0;M;;*40;$GPGSA;A;3;7;9;13;14;17;20;22;30;;;;;2.0;1.0;1.7*39
