AC;UO112;ACRELANDIA                                   
AC;UO112;ASSIS BRASIL                                 
AC;UO112;BRASILEIA                                    
AC;UO112;BUJARI                                       
AC;UO112;CAPIXABA                                     
AC;UO112;CRUZEIRO DO SUL                              
AC;UO112;EPITACIOLANDIA                               
AC;UO112;FEIJO                                        
AC;UO112;JORDAO                                       
AC;UO112;MANCIO LIMA                                  
AC;UO112;MANOEL URBANO                                
AC;UO112;MARECHAL THAUMATURGO                         
AC;UO112;PLACIDO DE CASTRO                            
AC;UO112;PORTO ACRE                                   
AC;UO112;PORTO WALTER                                 
AC;UO112;RIO BRANCO                                   
AC;UO112;RODRIGUES ALVES                              
AC;UO112;SANTA ROSA DO PURUS                          
AC;UO112;SENA MADUREIRA                               
AC;UO112;SENADOR GUIOMARD                             
AC;UO112;TARAUACA                                     
AC;UO112;XAPURI                                       
AL;UO061;AGUA BRANCA                                  
AL;UO061;ANADIA                                       
AL;UO061;ARAPIRACA                                    
AL;UO061;ATALAIA                                      
AL;UO061;BARRA DE SANTO ANTONIO                       
AL;UO061;BARRA DE SAO MIGUEL                          
AL;UO061;BATALHA                                      
AL;UO061;BELEM                                        
AL;UO061;BELO MONTE                                   
AL;UO061;BOCA DA MATA                                 
AL;UO061;BRANQUINHA                                   
AL;UO061;CACIMBINHAS                                  
AL;UO061;CAJUEIRO                                     
AL;UO061;CAMPESTRE                                    
AL;UO061;CAMPO ALEGRE                                 
AL;UO061;CAMPO GRANDE                                 
AL;UO061;CANAPI                                       
AL;UO061;CAPELA                                       
AL;UO061;CARNEIROS                                    
AL;UO061;CHA PRETA                                    
AL;UO061;COITE DO NOIA                                
AL;UO061;COLONIA LEOPOLDINA                           
AL;UO061;COQUEIRO SECO                                
AL;UO061;CORURIPE                                     
AL;UO061;CRAIBAS                                      
AL;UO061;DELMIRO GOUVEIA                              
AL;UO061;DEMAIS MUNICIPIOS                            
AL;UO061;DOIS RIACHOS                                 
AL;UO061;ESTRELA DE ALAGOAS                           
AL;UO061;FEIRA GRANDE                                 
AL;UO061;FELIZ DESERTO                                
AL;UO061;FLEXEIRAS                                    
AL;UO061;GIRAU DO PONCIANO                            
AL;UO061;IBATEGUARA                                   
AL;UO061;IGACI                                        
AL;UO061;IGREJA NOVA                                  
AL;UO061;INHAPI                                       
AL;UO061;JACARE DOS HOMENS                            
AL;UO061;JACUIPE                                      
AL;UO061;JAPARATINGA                                  
AL;UO061;JARAMATAIA                                   
AL;UO061;JEQUIA DA PRAIA                              
AL;UO061;JOAQUIM GOMES                                
AL;UO061;JUNDIA                                       
AL;UO061;JUNQUEIRO                                    
AL;UO061;LAGOA DA CANOA                               
AL;UO061;LIMOEIRO DE ANADIA                           
AL;UO061;MACEIO                                       
AL;UO061;MAJOR ISIDORO                                
AL;UO061;MAR VERMELHO                                 
AL;UO061;MARAGOGI                                     
AL;UO061;MARAVILHA                                    
AL;UO061;MARECHAL DEODORO                             
AL;UO061;MARIBONDO                                    
AL;UO061;MATA GRANDE                                  
AL;UO061;MATRIZ DE CAMARAGIBE                         
AL;UO061;MESSIAS                                      
AL;UO061;MINADOR DO NEGRAO                            
AL;UO061;MONTEIROPOLIS                                
AL;UO061;MURICI                                       
AL;UO061;NOVO LINO                                    
AL;UO061;OLHO D'AGUA DAS FLORES                       
AL;UO061;OLHO D'AGUA DO CASADO                        
AL;UO061;OLHO D'AGUA GRANDE                           
AL;UO061;OLIVENCA                                     
AL;UO061;OURO BRANCO                                  
AL;UO061;PALESTINA                                    
AL;UO061;PALMEIRA DOS INDIOS                          
AL;UO061;PAO DE ACUCAR                                
AL;UO061;PARICONHA                                    
AL;UO061;PARIPUEIRA                                   
AL;UO061;PASSO DE CAMARAGIBE                          
AL;UO061;PAULO JACINTO                                
AL;UO061;PENEDO                                       
AL;UO061;PIACABUCU                                    
AL;UO061;PILAR                                        
AL;UO061;PINDOBA                                      
AL;UO061;PIRANHAS                                     
AL;UO061;POCO DAS TRINCHEIRAS                         
AL;UO061;PORTO CALVO                                  
AL;UO061;PORTO DE PEDRAS                              
AL;UO061;PORTO REAL DO COLEGIO                        
AL;UO061;QUEBRANGULO                                  
AL;UO061;RIO LARGO                                    
AL;UO061;ROTEIRO                                      
AL;UO061;SANTA LUZIA DO NORTE                         
AL;UO061;SANTANA DO IPANEMA                           
AL;UO061;SANTANA DO MUNDAU                            
AL;UO061;SAO BRAS                                     
AL;UO061;SAO JOSE DA LAJE                             
AL;UO061;SAO JOSE DA TAPERA                           
AL;UO061;SAO LUIS DO QUITUNDE                         
AL;UO061;SAO MIGUEL DOS CAMPOS                        
AL;UO061;SAO MIGUEL DOS MILAGRES                      
AL;UO061;SAO SEBASTIAO                                
AL;UO061;SATUBA                                       
AL;UO061;SENADOR RUI PALMEIRA                         
AL;UO061;TANQUE D'ARCA                                
AL;UO061;TAQUARANA                                    
AL;UO061;TEOTONIO VILELA                              
AL;UO061;TRAIPU                                       
AL;UO061;UNIAO DOS PALMARES                           
AL;UO061;VICOSA                                       
AM;GR11;ALVARAES                                     
AM;GR11;AMATURA                                      
AM;GR11;ANAMA                                        
AM;GR11;ANORI                                        
AM;GR11;APUI                                         
AM;GR11;ATALAIA DO NORTE                             
AM;GR11;AUTAZES                                      
AM;GR11;BARCELOS                                     
AM;GR11;BARREIRINHA                                  
AM;GR11;BENJAMIN CONSTANT                            
AM;GR11;BERURI                                       
AM;GR11;BOA VISTA DO RAMOS                           
AM;GR11;BOCA DO ACRE                                 
AM;GR11;BORBA                                        
AM;GR11;CAAPIRANGA                                   
AM;GR11;CANUTAMA                                     
AM;GR11;CARAUARI                                     
AM;GR11;CAREIRO                                      
AM;GR11;CAREIRO DA VARZEA                            
AM;GR11;COARI                                        
AM;GR11;CODAJAS                                      
AM;GR11;EIRUNEPE                                     
AM;GR11;ENVIRA                                       
AM;GR11;FONTE BOA                                    
AM;GR11;GUAJARA                                      
AM;GR11;HUMAITA                                      
AM;GR11;IPIXUNA                                      
AM;GR11;IRANDUBA                                     
AM;GR11;ITACOATIARA                                  
AM;GR11;ITAMARATI                                    
AM;GR11;ITAPIRANGA                                   
AM;GR11;JAPURA                                       
AM;GR11;JURUA                                        
AM;GR11;JUTAI                                        
AM;GR11;LABREA                                       
AM;GR11;MANACAPURU                                   
AM;GR11;MANAQUIRI                                    
AM;GR11;MANAUS                                       
AM;GR11;MANICORE                                     
AM;GR11;MARAA                                        
AM;GR11;MAUES                                        
AM;GR11;NHAMUNDA                                     
AM;GR11;NOVA OLINDA DO NORTE                         
AM;GR11;NOVO AIRAO                                   
AM;GR11;NOVO ARIPUANA                                
AM;GR11;PARINTINS                                    
AM;GR11;PAUINI                                       
AM;GR11;PRESIDENTE FIGUEIREDO                        
AM;GR11;RIO PRETO DA EVA                             
AM;GR11;SANTA ISABEL DO RIO NEGRO                    
AM;GR11;SANTO ANTONIO DO ICA                         
AM;GR11;SAO GABRIEL DA CACHOEIRA                     
AM;GR11;SAO PAULO DE OLIVENCA                        
AM;GR11;SAO SEBASTIAO DO UATUMA                      
AM;GR11;SILVES                                       
AM;GR11;TABATINGA                                    
AM;GR11;TAPAUA                                       
AM;GR11;TEFE                                         
AM;GR11;TONANTINS                                    
AM;GR11;UARINI                                       
AM;GR11;URUCARA                                      
AM;GR11;URUCURITUBA                                  
AP;;AMAPA                                        
AP;;CALCOENE                                     
AP;;CUTIAS                                       
AP;;FERREIRA GOMES                               
AP;;ITAUBAL                                      
AP;;LARANJAL DO JARI                             
AP;;MACAPA                                       
AP;;MAZAGAO                                      
AP;;OIAPOQUE                                     
AP;;PEDRA BRANCA DO AMAPARI                      
AP;;PORTO GRANDE                                 
AP;;PRACUUBA                                     
AP;;SANTANA                                      
AP;;SERRA DO NAVIO                               
AP;;TARTARUGALZINHO                              
AP;;VITORIA DO JARI                              
BA;GR08;ABAIRA                                       
BA;GR08;ABARE                                        
BA;GR08;ACAJUTIBA                                    
BA;GR08;ADUSTINA                                     
BA;GR08;AGUA FRIA                                    
BA;GR08;AIQUARA                                      
BA;GR08;ALAGOINHAS                                   
BA;GR08;ALCOBACA                                     
BA;GR08;ALMADINA                                     
BA;GR08;AMARGOSA                                     
BA;GR08;AMELIA RODRIGUES                             
BA;GR08;AMERICA DOURADA                              
BA;GR08;ANAGE                                        
BA;GR08;ANDARAI                                      
BA;GR08;ANDORINHA                                    
BA;GR08;ANGICAL                                      
BA;GR08;ANGUERA                                      
BA;GR08;ANTAS                                        
BA;GR08;ANTONIO CARDOSO                              
BA;GR08;ANTONIO GONCALVES                            
BA;GR08;APORA                                        
BA;GR08;APUAREMA                                     
BA;GR08;ARACAS                                       
BA;GR08;ARACATU                                      
BA;GR08;ARACI                                        
BA;GR08;ARAMARI                                      
BA;GR08;ARATACA                                      
BA;GR08;ARATUIPE                                     
BA;GR08;AURELINO LEAL                                
BA;GR08;BAIANOPOLIS                                  
BA;GR08;BAIXA GRANDE                                 
BA;GR08;BANZAE                                       
BA;GR08;BARRA                                        
BA;GR08;BARRA DA ESTIVA                              
BA;GR08;BARRA DO CHOCA                               
BA;GR08;BARRA DO MENDES                              
BA;GR08;BARRA DO ROCHA                               
BA;GR08;BARREIRAS                                    
BA;GR08;BARRO ALTO                                   
BA;GR08;BARRO PRETO                                  
BA;GR08;BARROCAS                                     
BA;GR08;BELMONTE                                     
BA;GR08;BELO CAMPO                                   
BA;GR08;BIRITINGA                                    
BA;GR08;BOA NOVA                                     
BA;GR08;BOA VISTA DO TUPIM                           
BA;GR08;BOM JESUS DA LAPA                            
BA;GR08;BOM JESUS DA SERRA                           
BA;GR08;BONINAL                                      
BA;GR08;BONITO                                       
BA;GR08;BOQUIRA                                      
BA;GR08;BOTUPORA                                     
BA;GR08;BREJOES                                      
BA;GR08;BREJOLANDIA                                  
BA;GR08;BROTAS DE MACAUBAS                           
BA;GR08;BRUMADO                                      
BA;GR08;BUERAREMA                                    
BA;GR08;BURITIRAMA                                   
BA;GR08;CAATIBA                                      
BA;GR08;CABACEIRAS DO PARAGUACU                      
BA;GR08;CACHOEIRA                                    
BA;GR08;CACULE                                       
BA;GR08;CAEM                                         
BA;GR08;CAETANOS                                     
BA;GR08;CAETITE                                      
BA;GR08;CAFARNAUM                                    
BA;GR08;CAIRU                                        
BA;GR08;CALDEIRAO GRANDE                             
BA;GR08;CAMACAN                                      
BA;GR08;CAMACARI                                     
BA;GR08;CAMAMU                                       
BA;GR08;CAMPO ALEGRE DE LOURDES                      
BA;GR08;CAMPO FORMOSO                                
BA;GR08;CANAPOLIS                                    
BA;GR08;CANARANA                                     
BA;GR08;CANAVIEIRAS                                  
BA;GR08;CANDEAL                                      
BA;GR08;CANDEIAS                                     
BA;GR08;CANDIBA                                      
BA;GR08;CANDIDO SALES                                
BA;GR08;CANSANCAO                                    
BA;GR08;CANUDOS                                      
BA;GR08;CAPELA DO ALTO ALEGRE                        
BA;GR08;CAPIM GROSSO                                 
BA;GR08;CARAIBAS                                     
BA;GR08;CARAVELAS                                    
BA;GR08;CARDEAL DA SILVA                             
BA;GR08;CARINHANHA                                   
BA;GR08;CASA NOVA                                    
BA;GR08;CASTRO ALVES                                 
BA;GR08;CATOLANDIA                                   
BA;GR08;CATU                                         
BA;GR08;CATURAMA                                     
BA;GR08;CENTRAL                                      
BA;GR08;CHORROCHO                                    
BA;GR08;CICERO DANTAS                                
BA;GR08;CIPO                                         
BA;GR08;COARACI                                      
BA;GR08;COCOS                                        
BA;GR08;CONCEICAO DA FEIRA                           
BA;GR08;CONCEICAO DO ALMEIDA                         
BA;GR08;CONCEICAO DO COITE                           
BA;GR08;CONCEICAO DO JACUIPE                         
BA;GR08;CONDE                                        
BA;GR08;CONDEUBA                                     
BA;GR08;CONTENDAS DO SINCORA                         
BA;GR08;CORACAO DE MARIA                             
BA;GR08;CORDEIROS                                    
BA;GR08;CORIBE                                       
BA;GR08;CORONEL JOAO SA                              
BA;GR08;CORRENTINA                                   
BA;GR08;COTEGIPE                                     
BA;GR08;CRAVOLANDIA                                  
BA;GR08;CRISOPOLIS                                   
BA;GR08;CRISTOPOLIS                                  
BA;GR08;CRUZ DAS ALMAS                               
BA;GR08;CURACA                                       
BA;GR08;DARIO MEIRA                                  
BA;GR08;DEMAIS MUNICIPIOS                            
BA;GR08;DIAS D'AVILA                                 
BA;GR08;DOM BASILIO                                  
BA;GR08;DOM MACEDO COSTA                             
BA;GR08;ELISIO MEDRADO                               
BA;GR08;ENCRUZILHADA                                 
BA;GR08;ENTRE RIOS                                   
BA;GR08;ERICO CARDOSO                                
BA;GR08;ESPLANADA                                    
BA;GR08;EUCLIDES DA CUNHA                            
BA;GR08;EUNAPOLIS                                    
BA;GR08;FATIMA                                       
BA;GR08;FEIRA DA MATA                                
BA;GR08;FEIRA DE SANTANA                             
BA;GR08;FILADELFIA                                   
BA;GR08;FIRMINO ALVES                                
BA;GR08;FLORESTA AZUL                                
BA;GR08;FORMOSA DO RIO PRETO                         
BA;GR08;GANDU                                        
BA;GR08;GAVIAO                                       
BA;GR08;GENTIO DO OURO                               
BA;GR08;GLORIA                                       
BA;GR08;GONGOGI                                      
BA;GR08;GOVERNADOR MANGABEIRA                        
BA;GR08;GUAJERU                                      
BA;GR08;GUANAMBI                                     
BA;GR08;GUARATINGA                                   
BA;GR08;HELIOPOLIS                                   
BA;GR08;IACU                                         
BA;GR08;IBIASSUCE                                    
BA;GR08;IBICARAI                                     
BA;GR08;IBICOARA                                     
BA;GR08;IBICUI                                       
BA;GR08;IBIPEBA                                      
BA;GR08;IBIPITANGA                                   
BA;GR08;IBIQUERA                                     
BA;GR08;IBIRAPITANGA                                 
BA;GR08;IBIRAPUA                                     
BA;GR08;IBIRATAIA                                    
BA;GR08;IBITIARA                                     
BA;GR08;IBITITA                                      
BA;GR08;IBOTIRAMA                                    
BA;GR08;ICHU                                         
BA;GR08;IGAPORA                                      
BA;GR08;IGRAPIUNA                                    
BA;GR08;IGUAI                                        
BA;GR08;ILHEUS                                       
BA;GR08;INHAMBUPE                                    
BA;GR08;IPECAETA                                     
BA;GR08;IPIAU                                        
BA;GR08;IPIRA                                        
BA;GR08;IPUPIARA                                     
BA;GR08;IRAJUBA                                      
BA;GR08;IRAMAIA                                      
BA;GR08;IRAQUARA                                     
BA;GR08;IRARA                                        
BA;GR08;IRECE                                        
BA;GR08;ITABELA                                      
BA;GR08;ITABERABA                                    
BA;GR08;ITABUNA                                      
BA;GR08;ITACARE                                      
BA;GR08;ITAETE                                       
BA;GR08;ITAGI                                        
BA;GR08;ITAGIBA                                      
BA;GR08;ITAGIMIRIM                                   
BA;GR08;ITAGUACU DA BAHIA                            
BA;GR08;ITAJU DO COLONIA                             
BA;GR08;ITAJUIPE                                     
BA;GR08;ITAMARAJU                                    
BA;GR08;ITAMARI                                      
BA;GR08;ITAMBE                                       
BA;GR08;ITANAGRA                                     
BA;GR08;ITANHEM                                      
BA;GR08;ITAPARICA                                    
BA;GR08;ITAPE                                        
BA;GR08;ITAPEBI                                      
BA;GR08;ITAPETINGA                                   
BA;GR08;ITAPICURU                                    
BA;GR08;ITAPITANGA                                   
BA;GR08;ITAQUARA                                     
BA;GR08;ITARANTIM                                    
BA;GR08;ITATIM                                       
BA;GR08;ITIRUCU                                      
BA;GR08;ITIUBA                                       
BA;GR08;ITORORO                                      
BA;GR08;ITUACU                                       
BA;GR08;ITUBERA                                      
BA;GR08;IUIU                                         
BA;GR08;JABORANDI                                    
BA;GR08;JACARACI                                     
BA;GR08;JACOBINA                                     
BA;GR08;JAGUAQUARA                                   
BA;GR08;JAGUARARI                                    
BA;GR08;JAGUARIPE                                    
BA;GR08;JANDAIRA                                     
BA;GR08;JEQUIE                                       
BA;GR08;JEREMOABO                                    
BA;GR08;JIQUIRICA                                    
BA;GR08;JITAUNA                                      
BA;GR08;JOAO DOURADO                                 
BA;GR08;JUAZEIRO                                     
BA;GR08;JUCURUCU                                     
BA;GR08;JUSSARA                                      
BA;GR08;JUSSARI                                      
BA;GR08;JUSSIAPE                                     
BA;GR08;LAFAIETE COUTINHO                            
BA;GR08;LAGOA REAL                                   
BA;GR08;LAJE                                         
BA;GR08;LAJEDAO                                      
BA;GR08;LAJEDINHO                                    
BA;GR08;LAJEDO DO TABOCAL                            
BA;GR08;LAMARAO                                      
BA;GR08;LAPAO                                        
BA;GR08;LAURO DE FREITAS                             
BA;GR08;LENCOIS                                      
BA;GR08;LICINIO DE ALMEIDA                           
BA;GR08;LIVRAMENTO DE NOSSA SENHORA                  
BA;GR08;LUIS EDUARDO MAGALHAES                       
BA;GR08;MACAJUBA                                     
BA;GR08;MACARANI                                     
BA;GR08;MACAUBAS                                     
BA;GR08;MACURURE                                     
BA;GR08;MADRE DE DEUS                                
BA;GR08;MAETINGA                                     
BA;GR08;MAIQUINIQUE                                  
BA;GR08;MAIRI                                        
BA;GR08;MALHADA                                      
BA;GR08;MALHADA DE PEDRAS                            
BA;GR08;MANOEL VITORINO                              
BA;GR08;MANSIDAO                                     
BA;GR08;MARACAS                                      
BA;GR08;MARAGOGIPE                                   
BA;GR08;MARAU                                        
BA;GR08;MARCIONILIO SOUZA                            
BA;GR08;MASCOTE                                      
BA;GR08;MATA DE SAO JOAO                             
BA;GR08;MATINA                                       
BA;GR08;MEDEIROS NETO                                
BA;GR08;MIGUEL CALMON                                
BA;GR08;MILAGRES                                     
BA;GR08;MIRANGABA                                    
BA;GR08;MIRANTE                                      
BA;GR08;MONTE SANTO                                  
BA;GR08;MORPARA                                      
BA;GR08;MORRO DO CHAPEU                              
BA;GR08;MORTUGABA                                    
BA;GR08;MUCUGE                                       
BA;GR08;MUCURI                                       
BA;GR08;MULUNGU DO MORRO                             
BA;GR08;MUNDO NOVO                                   
BA;GR08;MUNIZ FERREIRA                               
BA;GR08;MUQUEM DE SAO FRANCISCO                      
BA;GR08;MURITIBA                                     
BA;GR08;MUTUIPE                                      
BA;GR08;NAZARE                                       
BA;GR08;NILO PECANHA                                 
BA;GR08;NORDESTINA                                   
BA;GR08;NOVA CANAA                                   
BA;GR08;NOVA FATIMA                                  
BA;GR08;NOVA IBIA                                    
BA;GR08;NOVA ITARANA                                 
BA;GR08;NOVA REDENCAO                                
BA;GR08;NOVA SOURE                                   
BA;GR08;NOVA VICOSA                                  
BA;GR08;NOVO HORIZONTE                               
BA;GR08;NOVO TRIUNFO                                 
BA;GR08;OLINDINA                                     
BA;GR08;OLIVEIRA DOS BREJINHOS                       
BA;GR08;OURICANGAS                                   
BA;GR08;OUROLANDIA                                   
BA;GR08;PALMAS DE MONTE ALTO                         
BA;GR08;PALMEIRAS                                    
BA;GR08;PARAMIRIM                                    
BA;GR08;PARATINGA                                    
BA;GR08;PARIPIRANGA                                  
BA;GR08;PAU BRASIL                                   
BA;GR08;PAULO AFONSO                                 
BA;GR08;PE DE SERRA                                  
BA;GR08;PEDRAO                                       
BA;GR08;PEDRO ALEXANDRE                              
BA;GR08;PIATA                                        
BA;GR08;PILAO ARCADO                                 
BA;GR08;PINDAI                                       
BA;GR08;PINDOBACU                                    
BA;GR08;PINTADAS                                     
BA;GR08;PIRAI DO NORTE                               
BA;GR08;PIRIPA                                       
BA;GR08;PIRITIBA                                     
BA;GR08;PLANALTINO                                   
BA;GR08;PLANALTO                                     
BA;GR08;POCOES                                       
BA;GR08;POJUCA                                       
BA;GR08;PONTO NOVO                                   
BA;GR08;PORTO SEGURO                                 
BA;GR08;POTIRAGUA                                    
BA;GR08;PRADO                                        
BA;GR08;PRESIDENTE DUTRA                             
BA;GR08;PRESIDENTE JANIO QUADROS                     
BA;GR08;PRESIDENTE TANCREDO NEVES                    
BA;GR08;QUEIMADAS                                    
BA;GR08;QUIJINGUE                                    
BA;GR08;QUIXABEIRA                                   
BA;GR08;RAFAEL JAMBEIRO                              
BA;GR08;REMANSO                                      
BA;GR08;RETIROLANDIA                                 
BA;GR08;RIACHAO DAS NEVES                            
BA;GR08;RIACHAO DO JACUIPE                           
BA;GR08;RIACHO DE SANTANA                            
BA;GR08;RIBEIRA DO AMPARO                            
BA;GR08;RIBEIRA DO POMBAL                            
BA;GR08;RIBEIRAO DO LARGO                            
BA;GR08;RIO DE CONTAS                                
BA;GR08;RIO DO ANTONIO                               
BA;GR08;RIO DO PIRES                                 
BA;GR08;RIO REAL                                     
BA;GR08;RODELAS                                      
BA;GR08;RUY BARBOSA                                  
BA;GR08;SALINAS DA MARGARIDA                         
BA;GR08;SALVADOR                                     
BA;GR08;SANTA BARBARA                                
BA;GR08;SANTA BRIGIDA                                
BA;GR08;SANTA CRUZ CABRALIA                          
BA;GR08;SANTA CRUZ DA VITORIA                        
BA;GR08;SANTA INES                                   
BA;GR08;SANTA LUZIA                                  
BA;GR08;SANTA MARIA DA VITORIA                       
BA;GR08;SANTA RITA DE CASSIA                         
BA;GR08;SANTA TERESINHA                              
BA;GR08;SANTALUZ                                     
BA;GR08;SANTANA                                      
BA;GR08;SANTANOPOLIS                                 
BA;GR08;SANTO AMARO                                  
BA;GR08;SANTO ANTONIO DE JESUS                       
BA;GR08;SANTO ESTEVAO                                
BA;GR08;SAO DESIDERIO                                
BA;GR08;SAO DOMINGOS                                 
BA;GR08;SAO FELIPE                                   
BA;GR08;SAO FELIX                                    
BA;GR08;SAO FELIX DO CORIBE                          
BA;GR08;SAO FRANCISCO DO CONDE                       
BA;GR08;SAO GABRIEL                                  
BA;GR08;SAO GONCALO DOS CAMPOS                       
BA;GR08;SAO JOSE DA VITORIA                          
BA;GR08;SAO JOSE DO JACUIPE                          
BA;GR08;SAO MIGUEL DAS MATAS                         
BA;GR08;SAO SEBASTIAO DO PASSE                       
BA;GR08;SAPEACU                                      
BA;GR08;SATIRO DIAS                                  
BA;GR08;SAUBARA                                      
BA;GR08;SAUDE                                        
BA;GR08;SEABRA                                       
BA;GR08;SEBASTIAO LARANJEIRAS                        
BA;GR08;SENHOR DO BONFIM                             
BA;GR08;SENTO SE                                     
BA;GR08;SERRA DO RAMALHO                             
BA;GR08;SERRA DOURADA                                
BA;GR08;SERRA PRETA                                  
BA;GR08;SERRINHA                                     
BA;GR08;SERROLANDIA                                  
BA;GR08;SIMOES FILHO                                 
BA;GR08;SITIO DO MATO                                
BA;GR08;SITIO DO QUINTO                              
BA;GR08;SOBRADINHO                                   
BA;GR08;SOUTO SOARES                                 
BA;GR08;TABOCAS DO BREJO VELHO                       
BA;GR08;TANHACU                                      
BA;GR08;TANQUE NOVO                                  
BA;GR08;TANQUINHO                                    
BA;GR08;TAPEROA                                      
BA;GR08;TAPIRAMUTA                                   
BA;GR08;TEIXEIRA DE FREITAS                          
BA;GR08;TEODORO SAMPAIO                              
BA;GR08;TEOFILANDIA                                  
BA;GR08;TEOLANDIA                                    
BA;GR08;TERRA NOVA                                   
BA;GR08;TREMEDAL                                     
BA;GR08;TUCANO                                       
BA;GR08;UAUA                                         
BA;GR08;UBAIRA                                       
BA;GR08;UBAITABA                                     
BA;GR08;UBATA                                        
BA;GR08;UIBAI                                        
BA;GR08;UMBURANAS                                    
BA;GR08;UNA                                          
BA;GR08;URANDI                                       
BA;GR08;URUCUCA                                      
BA;GR08;UTINGA                                       
BA;GR08;VALENCA                                      
BA;GR08;VALENTE                                      
BA;GR08;VARZEA DA ROCA                               
BA;GR08;VARZEA DO POCO                               
BA;GR08;VARZEA NOVA                                  
BA;GR08;VARZEDO                                      
BA;GR08;VERA CRUZ                                    
BA;GR08;VEREDA                                       
BA;GR08;VITORIA DA CONQUISTA                         
BA;GR08;WAGNER                                       
BA;GR08;WANDERLEY                                    
BA;GR08;WENCESLAU GUIMARAES                          
BA;GR08;XIQUE-XIQUE                                  
CE;GR09;ABAIARA                                      
CE;GR09;ACARAPE                                      
CE;GR09;ACARAU                                       
CE;GR09;ACOPIARA                                     
CE;GR09;AIUABA                                       
CE;GR09;ALCANTARAS                                   
CE;GR09;ALTANEIRA                                    
CE;GR09;ALTO SANTO                                   
CE;GR09;AMONTADA                                     
CE;GR09;ANTONINA DO NORTE                            
CE;GR09;APUIARES                                     
CE;GR09;AQUIRAZ                                      
CE;GR09;ARACATI                                      
CE;GR09;ARACOIABA                                    
CE;GR09;ARARENDA                                     
CE;GR09;ARARIPE                                      
CE;GR09;ARATUBA                                      
CE;GR09;ARNEIROZ                                     
CE;GR09;ASSARE                                       
CE;GR09;AURORA                                       
CE;GR09;BAIXIO                                       
CE;GR09;BANABUIU                                     
CE;GR09;BARBALHA                                     
CE;GR09;BARREIRA                                     
CE;GR09;BARRO                                        
CE;GR09;BARROQUINHA                                  
CE;GR09;BATURITE                                     
CE;GR09;BEBERIBE                                     
CE;GR09;BELA CRUZ                                    
CE;GR09;BOA VIAGEM                                   
CE;GR09;BREJO SANTO                                  
CE;GR09;CAMOCIM                                      
CE;GR09;CAMPOS SALES                                 
CE;GR09;CANINDE                                      
CE;GR09;CAPISTRANO                                   
CE;GR09;CARIDADE                                     
CE;GR09;CARIRE                                       
CE;GR09;CARIRIACU                                    
CE;GR09;CARIUS                                       
CE;GR09;CARNAUBAL                                    
CE;GR09;CASCAVEL                                     
CE;GR09;CATARINA                                     
CE;GR09;CATUNDA                                      
CE;GR09;CAUCAIA                                      
CE;GR09;CEDRO                                        
CE;GR09;CHAVAL                                       
CE;GR09;CHORO                                        
CE;GR09;CHOROZINHO                                   
CE;GR09;COREAU                                       
CE;GR09;CRATEUS                                      
CE;GR09;CRATO                                        
CE;GR09;CROATA                                       
CE;GR09;CRUZ                                         
CE;GR09;DEMAIS MUNICIPIOS                            
CE;GR09;DEPUTADO IRAPUAN PINHEIRO                    
CE;GR09;ERERE                                        
CE;GR09;EUSEBIO                                      
CE;GR09;FARIAS BRITO                                 
CE;GR09;FORQUILHA                                    
CE;GR09;FORTALEZA                                    
CE;GR09;FORTIM                                       
CE;GR09;FRECHEIRINHA                                 
CE;GR09;GENERAL SAMPAIO                              
CE;GR09;GRACA                                        
CE;GR09;GRANJA                                       
CE;GR09;GRANJEIRO                                    
CE;GR09;GROAIRAS                                     
CE;GR09;GUAIUBA                                      
CE;GR09;GUARACIABA DO NORTE                          
CE;GR09;GUARAMIRANGA                                 
CE;GR09;HIDROLANDIA                                  
CE;GR09;HORIZONTE                                    
CE;GR09;IBARETAMA                                    
CE;GR09;IBIAPINA                                     
CE;GR09;IBICUITINGA                                  
CE;GR09;ICAPUI                                       
CE;GR09;ICO                                          
CE;GR09;IGUATU                                       
CE;GR09;INDEPENDENCIA                                
CE;GR09;IPAPORANGA                                   
CE;GR09;IPAUMIRIM                                    
CE;GR09;IPU                                          
CE;GR09;IPUEIRAS                                     
CE;GR09;IRACEMA                                      
CE;GR09;IRAUCUBA                                     
CE;GR09;ITAICABA                                     
CE;GR09;ITAITINGA                                    
CE;GR09;ITAPAGE                                      
CE;GR09;ITAPIPOCA                                    
CE;GR09;ITAPIUNA                                     
CE;GR09;ITAREMA                                      
CE;GR09;ITATIRA                                      
CE;GR09;JAGUARETAMA                                  
CE;GR09;JAGUARIBARA                                  
CE;GR09;JAGUARIBE                                    
CE;GR09;JAGUARUANA                                   
CE;GR09;JARDIM                                       
CE;GR09;JATI                                         
CE;GR09;JIJOCA DE JERICOACOARA                       
CE;GR09;JUAZEIRO DO NORTE                            
CE;GR09;JUCAS                                        
CE;GR09;LAVRAS DA MANGABEIRA                         
CE;GR09;LIMOEIRO DO NORTE                            
CE;GR09;MADALENA                                     
CE;GR09;MARACANAU                                    
CE;GR09;MARANGUAPE                                   
CE;GR09;MARCO                                        
CE;GR09;MARTINOPOLE                                  
CE;GR09;MASSAPE                                      
CE;GR09;MAURITI                                      
CE;GR09;MERUOCA                                      
CE;GR09;MILAGRES                                     
CE;GR09;MILHA                                        
CE;GR09;MIRAIMA                                      
CE;GR09;MISSAO VELHA                                 
CE;GR09;MOMBACA                                      
